county_id,station_id,rainfall_24h_in,rainfall_72h_accum_in,temperature_f,humidity_percent,mean_water_level_ft,max_water_level_ft,mean_elevation_meters,population_density_per_sqmi,mean_slope_degrees,inundated_area_sqkm,inundation_percentage,soil_saturation_index,label,record_id,date
Traill ND,USGS_05092000,5.075475881047462,23.12814958734435,94.3,42.5,18.154862302695612,20.23403198546446,280,55,3.6485368147634185,12.776386265016935,7.15806445189733,90.29869766110797,no_flood,HIST_024412,1983-09-02
Grand Forks ND,USGS_05053000,12.43282704339472,23.728343414140564,67.3,88.5,26.69871842564375,29.200332164241733,260,45,2.313759039116746,4.26508772601224,33.326552502540395,63.92072032023703,no_flood,HIST_024413,1991-11-14
Walsh ND,USGS_05079000,3.1180900425900644,11.506795102888185,45.5,26.0,22.940529513012038,23.281339541549695,270,95,3.5119615887967472,14.852321988112207,36.72304571307991,23.41275653515296,no_flood,HIST_024414,1973-06-07
Traill ND,USGS_05053000,28.966430454449814,76.88554702195336,85.3,35.4,20.44222163096079,22.025994057637917,310,45,2.1891122895167743,7.088490229565971,53.057651610136894,25.145025799374643,flood,HIST_024415,1987-04-28
Cass ND,USGS_05059000,11.656261787671554,36.5065534665014,35.9,79.5,18.30924806707797,18.697851499059528,280,60,2.6111784163628102,8.678086804496065,56.829329403279004,13.185048868504644,no_flood,HIST_024416,2004-03-20
Polk MN,USGS_05082500,37.25928626352209,109.41973298285762,62.8,59.6,28.34770467940271,31.263070499104956,300,95,3.1782737412632542,8.34096029202733,16.930552666700226,28.064393337249257,flood,HIST_024417,2010-10-18
Grand Forks ND,USGS_05054000,20.869660269261853,57.19977877051659,46.6,74.7,20.07006268988186,22.4435785043146,290,55,2.852723134938033,15.360735372785646,26.530379166847954,89.30367607531495,flood,HIST_024418,1989-08-09
Grand Forks ND,USGS_05082500,8.646232616524681,39.359305710324605,66.9,88.2,26.164758253982782,28.909843468506903,260,95,3.816153901937735,1.5992899037026078,12.848555198084263,74.07617897928007,no_flood,HIST_024419,1989-11-16
Walsh ND,USGS_05082500,4.298435366954733,9.878612708698158,63.7,91.7,36.634529603841976,40.16862502753594,290,55,3.29003172037702,8.598370854615025,55.27394541677767,37.25058141647408,flood,HIST_024420,1977-12-11
Walsh ND,USGS_05085000,5.21093048898831,15.538481945733867,83.7,46.6,28.670487876481914,29.295418167383865,275,55,2.8808939776572715,10.82281132906651,16.062737486442057,67.85392999010539,flood,HIST_024421,2010-02-17
Norman MN,USGS_05092000,19.281973594022134,43.92386112324465,73.8,95.5,26.11454396936709,31.03811542062994,275,30,3.435821396786218,2.7649171007101554,33.048626860563616,79.88350581859736,no_flood,HIST_024422,2002-06-05
Walsh ND,USGS_05087500,0.0,7.754873530905001,90.7,92.4,23.408888158627956,24.413770571798867,310,35,3.3469067653754934,9.64808390643954,23.550687204778768,50.82745104258012,no_flood,HIST_024423,2002-06-21
Cass ND,USGS_05054000,0.0,11.35304157492551,67.7,34.0,25.516191638516187,28.357916399222642,275,95,1.6304799504128824,7.756067487066617,31.355167308359782,88.80838783126727,no_flood,HIST_024424,1995-11-06
Walsh ND,USGS_05087500,29.748176308179445,94.51577204857573,40.8,64.6,37.02711793239843,39.557735061962795,260,45,3.634714312146908,1.6803024540915599,12.959638316801174,51.5187897833896,flood,HIST_024425,1997-02-03
Walsh ND,USGS_05082500,10.329118119464672,23.78403076213156,46.6,76.5,24.192317220679122,25.080473997507326,310,30,2.170367328512133,5.578710977932963,16.008706131673943,81.99077722816926,no_flood,HIST_024426,2007-06-02
Cass ND,USGS_05082500,4.830570228354715,11.707262672512218,45.2,78.3,35.24244050679982,37.47007349728274,310,35,3.2055219584449777,1.957429892149617,45.86457860667395,62.17709553846266,flood,HIST_024427,1990-08-22
Grand Forks ND,USGS_05092000,12.373433989473668,46.436537878355104,47.9,27.6,28.525452105465583,31.185481717319718,310,25,3.0337825061726544,11.934529339080898,21.09435313546404,98.41862160837249,flood,HIST_024428,1988-11-10
Traill ND,USGS_05054000,16.653636710884907,45.92120620116829,44.6,29.0,27.01406891187239,28.848424937705204,280,55,3.4942627412441083,5.2480608256018835,28.481199376153196,94.9685314244723,flood,HIST_024429,1999-09-24
Norman MN,USGS_05087500,17.79665744409612,69.80303458523481,51.5,58.0,27.60657451950704,30.16795243367641,290,55,2.4707407224403712,15.477978914191288,20.333162311709337,43.923938881406556,flood,HIST_024430,1994-01-05
Grand Forks ND,USGS_05059000,2.29716279967221,15.071182142373186,39.9,50.3,10.369247490369565,10.906399869158653,290,60,2.4243286072067827,2.5163246504164483,59.931851379007185,53.76484125781009,no_flood,HIST_024431,2009-04-08
Norman MN,USGS_05092000,6.275283554439013,25.292507194237345,41.0,41.1,20.858854134033113,21.99238478090487,300,45,1.5936338670095864,20.194682000763354,15.885826472379776,74.78132334017339,no_flood,HIST_024432,2018-01-27
Walsh ND,USGS_05082500,4.269010920188273,21.022636196796142,43.3,87.8,22.89898742692361,24.15160138131365,260,25,1.8809519688297214,18.001532408465298,5.775497648913122,64.1989850004513,no_flood,HIST_024433,1985-07-17
Cass ND,USGS_05079000,15.098667463287244,38.89811295208614,58.1,75.5,20.177472409824084,23.962262617028365,280,30,2.8557970854434975,5.650620470559406,20.050972706165766,65.43549023400001,no_flood,HIST_024434,1987-03-28
Grand Forks ND,USGS_05082500,12.778161731592931,45.20220607478565,50.4,35.6,28.308616307871446,32.196380736690315,300,60,2.9299594419020787,12.425996503413,7.994677952337048,33.221491806284654,flood,HIST_024435,1987-01-05
Norman MN,USGS_05059000,7.096318992751172,9.385353932337715,43.2,52.3,13.785868620333527,15.100835718930595,270,35,2.5247063507193452,12.99733803184809,55.76282779424665,45.69066499538076,no_flood,HIST_024436,1990-06-18
Clay MN,USGS_05085000,25.52732042655223,70.51864094270387,71.2,60.9,38.19190202743584,39.17041781278517,280,95,3.2959435898166154,0.6524818917622603,38.36755588536687,63.55047719241805,flood,HIST_024437,1972-07-23
Clay MN,USGS_05087500,5.533288165239627,23.51898023399606,37.2,32.2,20.802739641519437,24.777265823932275,280,35,3.896142501575568,4.3088865562790675,42.69817517679017,49.41777822936375,no_flood,HIST_024438,2018-02-08
Walsh ND,USGS_05079000,19.21963618647963,54.51678239538346,62.7,71.3,9.161023012167755,12.581411337331662,280,45,2.5996061434565485,2.7577156661028353,31.284744186205184,42.747410646450774,flood,HIST_024439,1982-05-10
Grand Forks ND,USGS_05087500,7.36789050378866,24.568914956168527,75.8,74.2,17.27305732836673,21.860999900200632,275,45,1.7239761644987897,16.51678922544503,56.28044708181497,60.83637381558393,no_flood,HIST_024440,1979-08-10
Norman MN,USGS_05059000,3.139273084429684,8.558633625428902,90.6,27.7,21.249376439097,25.00513243513447,270,30,1.7533780167364035,10.189291254971051,34.909403557156104,36.82516633914584,no_flood,HIST_024441,2013-02-01
Grand Forks ND,USGS_05085000,24.574091193393436,88.54160354444905,65.4,84.7,40.17695784562393,44.70837759987033,260,25,2.749641856273019,8.059174602148476,26.45968674619114,91.50132930594621,flood,HIST_024442,1980-10-27
Cass ND,USGS_05054000,1.2634546384216034,4.9391245238503805,89.5,28.9,11.9774841492473,15.373435929478893,270,60,2.2882358389614534,7.127790489408,39.80149134926562,77.36323903023525,no_flood,HIST_024443,2002-05-17
Grand Forks ND,USGS_05059000,12.485269943469007,29.85614322725337,43.3,81.9,29.43758758881502,31.027838266887674,290,45,2.892624775109254,1.369597965837772,44.09186986284104,16.561991216662598,flood,HIST_024444,2013-08-25
Polk MN,USGS_05087500,10.27408426009641,29.742308172022412,52.0,59.3,23.858531525877464,28.637593350915743,260,55,3.649608777154517,1.5679090052761222,0.8481786927983848,88.21339553592064,no_flood,HIST_024445,1980-02-04
Walsh ND,USGS_05082500,0.0,12.795483656362896,90.9,37.3,5.0,6.765555474580005,290,60,2.391743463048239,3.557215670458944,31.24540913817738,11.152864686014944,no_flood,HIST_024446,1999-05-22
Clay MN,USGS_05092000,31.17149075508379,79.360247543279,57.1,44.0,19.443965652288007,21.59873282909712,270,95,3.8946060178735515,16.54438204119772,46.67020839977744,36.032762821045964,flood,HIST_024447,1991-04-22
Cass ND,USGS_05053000,10.526961876006347,40.14159641632586,80.2,26.5,29.375419585144066,31.605945568859017,310,95,3.000404919331417,16.406740166011883,51.650114949903035,54.100843385641014,flood,HIST_024448,2013-01-20
Clay MN,USGS_05079000,17.905096489562386,58.33792663413401,94.2,83.9,33.2749283587713,35.27753759501588,280,60,1.8135776694218717,11.024569272790606,5.19953771609198,70.6684593952238,flood,HIST_024449,2008-07-16
Cass ND,USGS_05054000,15.514445884059809,44.76946814001694,40.7,49.3,29.922896070583473,31.704237105685394,260,25,3.3146124662289282,11.25602435583067,54.65650102246155,86.91067056710115,flood,HIST_024450,2001-04-09
Walsh ND,USGS_05079000,7.532171169420397,26.281005464957257,80.9,57.1,30.616021153625955,33.51135505526593,275,25,3.0522641305102542,11.07129175418073,0.3552246216076482,76.11017830019566,flood,HIST_024451,1989-04-21
Walsh ND,USGS_05059000,45.6437373389804,137.27610412288362,50.9,84.7,22.90751390140922,24.55428622642386,275,55,3.8472782631334215,9.861265077651256,16.832778031891557,67.61643821168514,flood,HIST_024452,2019-08-27
Grand Forks ND,USGS_05059000,6.581199765039242,22.18326516407293,79.4,41.8,16.78158508078456,18.806430505175864,310,30,1.955461114184625,4.645486152292052,13.632561311477868,97.34423715000659,no_flood,HIST_024453,1995-12-23
Polk MN,USGS_05053000,8.734474212418558,18.30178501601329,57.8,89.9,5.0,5.538243875628252,275,35,1.9296524585144192,6.900881900652038,19.497877839451412,67.47112337941294,no_flood,HIST_024454,1975-07-07
Grand Forks ND,USGS_05079000,4.229274595080408,15.677501245181466,40.4,54.1,34.657447416633005,35.90831236312771,275,25,1.6105865097509788,4.634874714836838,52.348598399075605,38.09409979040659,flood,HIST_024455,2008-03-21
Grand Forks ND,USGS_05087500,27.144887439953788,79.3867593017067,36.6,31.2,29.136165352930927,32.41245382099967,275,35,2.4222829833308293,5.459314842793491,21.46121772748916,13.441838018445818,flood,HIST_024456,2015-11-21
Polk MN,USGS_05092000,23.693983160785393,85.57851334910598,50.9,72.6,36.34135546574769,36.66494714181288,300,60,3.416756748227693,7.862922190787653,13.616922587458829,30.07383733409402,flood,HIST_024457,2018-08-19
Polk MN,USGS_05054000,32.431584019030254,102.48558499440085,94.7,74.2,25.31561405440789,28.92046341561154,310,25,1.5999976354413152,5.715284697167439,50.47949759515799,14.883244264696595,flood,HIST_024458,1979-07-22
Clay MN,USGS_05082500,20.129511812930172,67.1706356424527,35.9,61.6,35.407083340519414,37.00321909051714,300,45,3.099600852921945,12.48638334901177,4.582119098188846,87.71768330319638,flood,HIST_024459,1991-04-26
Traill ND,USGS_05059000,8.306006815550191,10.809845044637331,41.4,54.8,16.780758435942627,17.391419593391863,300,60,2.7884304703072584,3.864072255342787,29.09703122535171,87.76448469776452,no_flood,HIST_024460,1973-05-04
Cass ND,USGS_05085000,7.166660279526219,34.652884473483,52.0,66.3,19.973182918324817,20.83644071984099,290,30,2.419754642810836,0.8675010222862433,14.95405600904496,26.468501647912742,no_flood,HIST_024461,2018-04-15
Grand Forks ND,USGS_05053000,0.780819955397519,6.927848352612151,58.6,38.2,12.917761567928858,17.18068458551507,310,55,3.8930055298389177,5.967799393359674,24.801304681104213,45.00192005261031,no_flood,HIST_024462,1986-06-12
Grand Forks ND,USGS_05079000,17.687594750338533,46.13004079036183,58.6,54.3,19.080557960415593,23.469310982749302,310,30,2.7313262096568005,14.002082975760674,14.185785313627257,10.007019332904664,flood,HIST_024463,2009-10-01
Clay MN,USGS_05079000,16.46266319478038,51.391663641974375,58.2,60.1,32.874841488353816,37.168433784962275,300,25,2.2328242320182,2.3287183182670486,14.09904440561595,44.895675490982754,flood,HIST_024464,2011-04-15
Clay MN,USGS_05087500,8.021269933788268,30.855388692769235,42.6,76.7,34.126965661826986,35.278062208047224,275,25,2.0157722356688934,9.405352908265307,5.085268968673353,37.60659861179104,flood,HIST_024465,1973-11-11
Clay MN,USGS_05059000,13.208286408848494,25.442516508695963,51.9,85.4,28.987469317243267,29.834561461189853,300,55,1.7143450176583894,7.997627892920906,33.865604412615866,94.95136814814855,flood,HIST_024466,1993-09-18
Cass ND,USGS_05092000,6.798046319778561,28.536225236707775,36.2,92.8,12.673388459045348,13.60460285712568,260,95,2.181882469573547,3.6284345226522574,17.76372966913811,16.314252788342696,no_flood,HIST_024467,2019-01-08
Cass ND,USGS_05092000,9.039735442476845,21.71387799361989,88.3,28.8,24.60645197011405,26.153086922587548,280,30,3.718362187957176,1.5480710935366213,22.93523479530976,51.225048587597776,no_flood,HIST_024468,2008-10-28
Traill ND,USGS_05092000,27.689115461282636,87.90924552620623,44.4,87.1,23.557910815572455,26.6486101488544,270,25,3.8005353961506465,5.617626503656601,25.93175210268097,49.19172415938123,flood,HIST_024469,2006-10-01
Walsh ND,USGS_05082500,6.415551147911709,13.799948877348008,89.0,64.0,26.55519145161786,29.583741415611247,300,30,1.6758415760906937,1.7401123729010908,40.688967028531515,33.82867546944549,no_flood,HIST_024470,1999-01-25
Walsh ND,USGS_05059000,5.510644142806333,18.136907309383087,83.3,35.6,16.145836882716765,18.710901313288275,260,25,2.7563403870341983,6.357298915467027,41.162713785774145,15.652293500043745,no_flood,HIST_024471,2018-03-23
Walsh ND,USGS_05053000,8.635114026373829,21.43345947150303,94.1,91.0,16.48017571153629,18.155889115219445,290,55,3.914679886416123,6.131717362952468,3.288829642988027,52.571532882643936,no_flood,HIST_024472,2013-01-06
Traill ND,USGS_05085000,12.170617501506962,39.470776177675795,38.7,57.3,16.55354310616105,20.92919332706039,260,45,2.7816441950852013,10.096014404985103,44.065918714551024,76.95050054421104,no_flood,HIST_024473,2003-11-04
Norman MN,USGS_05053000,21.50734605710822,62.92004211607211,92.3,73.9,34.30022129188475,35.67984923532356,270,60,2.8282577137573615,6.402674383649532,8.548073959944274,66.73612299798762,flood,HIST_024474,2020-12-06
Traill ND,USGS_05092000,18.490036566271748,51.35658645888968,84.0,57.4,13.840536403796513,14.322966144225632,300,95,3.6907164066485088,0.3277940708936758,43.65112676395082,73.51697855389023,flood,HIST_024475,2013-05-24
Walsh ND,USGS_05059000,8.63262496391339,26.156365000747623,40.4,39.0,18.414817369727604,22.647317826342395,280,95,3.0927012789940953,4.992205493972451,35.50782714606672,51.41913560196103,no_flood,HIST_024476,2017-08-20
Cass ND,USGS_05054000,0.0,8.874498251762576,93.7,30.8,5.0,9.245853111417174,260,60,2.603690931718261,9.615000429075964,22.10709389237687,82.58408679788123,no_flood,HIST_024477,2009-02-09
Grand Forks ND,USGS_05053000,9.275543514828387,25.079201920840532,81.0,55.2,19.470844920605384,23.560324513869368,310,55,3.922544662613489,13.138143354032728,39.959323779185254,93.40529667022528,no_flood,HIST_024478,2000-04-11
Norman MN,USGS_05059000,23.539369669116663,79.02324411927549,69.2,47.8,26.247913332809013,27.445313074911127,310,95,1.9272494421833413,4.533751597685876,3.647302378255246,60.659288495385645,flood,HIST_024479,1980-11-19
Polk MN,USGS_05092000,6.443585891222842,6.223867516749248,80.7,67.2,29.10124414780382,31.018618624396183,275,55,3.3374172081539277,4.966710254821431,50.9992739225296,11.550611040806105,flood,HIST_024480,1988-10-12
Traill ND,USGS_05053000,0.0,8.639294112620938,68.1,89.1,9.122823656606007,11.643493249084823,270,60,2.1847954240649994,0.28992325555147114,47.93170321236326,51.38922972947311,no_flood,HIST_024481,1992-10-20
Polk MN,USGS_05085000,14.571052857172644,30.556224836853314,66.0,95.5,20.56280014970752,22.98386606370684,270,95,2.376791047403816,7.570082204828658,23.810521749661262,84.82873112376052,no_flood,HIST_024482,2021-12-13
Walsh ND,USGS_05087500,9.998028609932014,41.14181378718477,64.9,39.7,20.811414477288206,25.216728341487013,270,25,3.1210443343111214,7.908007411727679,33.96612349572625,27.769051761333312,no_flood,HIST_024483,2010-01-13
Grand Forks ND,USGS_05082500,16.207974855056708,33.83366505569305,48.5,50.2,23.490521482261894,27.111634605895862,300,55,2.040930560751718,8.32513742588367,6.535696635866993,46.874267201404884,no_flood,HIST_024484,1982-09-08
Polk MN,USGS_05059000,28.582210713584022,89.72581112563287,56.1,85.6,32.82376239148818,35.70731961603241,310,25,2.5515354657471727,4.875780949875294,21.166534106929618,40.15485820786809,flood,HIST_024485,1995-04-01
Cass ND,USGS_05079000,7.928289351596051,37.575196805282175,52.2,82.3,26.168860589124485,29.17093236297447,290,30,2.3982171025580072,4.548197514585482,17.013603593452686,78.15956588778333,no_flood,HIST_024486,2008-11-09
Norman MN,USGS_05079000,15.985462280336613,53.58663905304884,51.4,74.1,31.648712491260863,32.65506142243181,290,35,1.682777024607391,12.6788425528156,52.98128446186279,71.22430695999945,flood,HIST_024487,1999-05-22
Clay MN,USGS_05054000,13.692783078200359,47.94875867665705,38.9,42.3,29.076404336555008,32.15254518319491,310,55,3.147283101368968,12.043017388490725,31.556313488417647,27.364257164954626,flood,HIST_024488,2002-07-08
Norman MN,USGS_05085000,20.973500052477725,52.120799895107226,93.2,80.3,27.26271487102908,31.804020823993476,260,60,3.365733766663424,4.677308909335722,50.740109144865215,37.749472415620936,flood,HIST_024489,1990-06-25
Norman MN,USGS_05054000,35.92728699028791,103.8349983413725,85.5,25.6,11.74548809058949,16.738724596377885,300,25,2.7458500243071815,4.383695615324558,15.316040562456338,22.649398799660677,flood,HIST_024490,2012-04-03
Grand Forks ND,USGS_05092000,15.801923587734093,48.698492852399674,67.1,28.0,29.821097176104765,29.845740380448984,310,35,3.958238730099616,1.3422757680221828,25.872018731241134,22.22319596531028,flood,HIST_024491,1986-12-23
Norman MN,USGS_05085000,10.090074478162482,41.686132236123456,88.3,30.2,32.68686142674248,37.673377637382416,260,55,3.381716639407993,3.0282831354020487,13.414914634997167,93.32915842131413,flood,HIST_024492,2005-12-26
Polk MN,USGS_05059000,24.145793293796128,73.61132847597365,87.9,30.7,15.777360808816487,18.553526614401946,275,60,3.707516446858323,5.068655749330892,31.914471896991504,16.853924297078347,flood,HIST_024493,2000-01-09
Clay MN,USGS_05087500,15.53780571367179,38.017218543193515,72.5,40.6,6.658722878335047,10.17040574656565,270,95,3.2736710096523938,2.6421454259929242,25.453428285008734,15.799538322276177,no_flood,HIST_024494,2013-02-08
Norman MN,USGS_05079000,21.293401484237698,68.10271540732586,63.5,60.2,15.072121408938163,17.521028742253282,280,45,1.815120128941932,2.647614129794342,33.02950341218645,84.77052171440403,flood,HIST_024495,1981-11-03
Grand Forks ND,USGS_05054000,10.705701746024074,44.66114964809175,91.1,63.1,26.648921286480004,31.076713549706184,300,35,2.0346311121416836,2.8434923744660017,4.427914423970149,35.398929830308774,no_flood,HIST_024496,1978-04-16
Norman MN,USGS_05079000,14.982761960812873,37.701474462126654,82.8,60.2,35.955382492665215,37.12832238187669,300,45,3.8645290222129787,4.772077503297475,21.817773671873155,30.937539916831945,flood,HIST_024497,1980-01-10
Norman MN,USGS_05059000,4.193969157843052,27.069663450538222,67.4,62.8,33.087265715417004,34.414287301685,280,25,3.672784223765987,3.2215562437826657,7.381566951840622,22.27796438971717,flood,HIST_024498,2002-03-09
Grand Forks ND,USGS_05082500,18.83813093841966,49.5307808904138,52.6,92.4,35.05033072927947,39.93386605992036,290,95,1.583045239554063,9.38714072826797,12.595279520842158,10.93223721704274,flood,HIST_024499,2009-02-21
Polk MN,USGS_05085000,6.857219819065359,13.396589793539068,63.4,37.7,12.061071500141278,16.09770604520101,290,60,2.69470512604901,10.052142970982674,42.5405380419245,54.99248936976153,no_flood,HIST_024500,2016-11-09
Clay MN,USGS_05085000,33.40638113259932,98.9326991428984,81.6,62.3,31.178510610064205,31.28405668943748,290,60,2.6909683141360787,5.244075934563197,55.30895159377779,12.869417770055161,flood,HIST_024501,2017-05-18
Clay MN,USGS_05082500,20.7093315317079,58.521406177387995,43.2,71.0,31.093229603289572,33.359914975385266,290,25,2.7048465453710593,0.35938186106296016,9.599798975054266,86.82297818538207,flood,HIST_024502,1979-01-10
Traill ND,USGS_05079000,20.62959163903774,60.719906841388685,64.0,57.6,20.992859072664075,21.02726785654213,290,60,1.6687689112988795,4.2297796408178145,57.63651394674459,75.77408163478846,flood,HIST_024503,1995-04-01
Clay MN,USGS_05054000,11.467121960652495,31.125891072573204,55.3,89.5,31.373938787734115,35.36750901244266,300,35,2.7974988094807705,3.9477939925002477,55.289186318167424,92.10496333293453,flood,HIST_024504,2019-07-10
Norman MN,USGS_05087500,8.864472548704816,34.838824710071464,69.3,71.3,29.903614124997638,32.32493309572541,260,45,3.518328072924533,4.592391664812147,15.044357554337367,89.81112957124094,flood,HIST_024505,2022-10-17
Norman MN,USGS_05085000,27.44055668952338,69.06450746138657,48.2,48.3,18.252660795578617,21.62028189709152,280,45,3.3646343994219587,3.9309090059185943,48.74569791101445,59.18125168233178,flood,HIST_024506,1982-08-26
Cass ND,USGS_05085000,11.489184136916737,52.399618227260646,87.8,31.3,33.29303356353025,33.303200766370544,300,35,2.1922435841270316,7.487534333283978,49.18815477078214,81.29314309149774,flood,HIST_024507,2018-01-11
Norman MN,USGS_05082500,0.14670629864440432,14.222588321626144,46.6,50.1,39.21282318336338,42.34454647774759,290,35,2.973328501398589,9.14327200605448,15.97036581441673,11.548099362627596,flood,HIST_024508,1990-03-02
Polk MN,USGS_05079000,10.638617309518846,32.1896858944612,37.1,26.1,24.90081265969879,29.71103323700146,310,25,3.6697062221809142,1.9812396456808117,51.05556489859823,90.31871447418484,no_flood,HIST_024509,1982-12-20
Traill ND,USGS_05085000,11.850413109723274,18.239511576404052,79.5,25.9,16.964995653265,19.11539936332489,290,60,3.3057305290405545,10.99861573429237,49.73934094810289,71.54329003795888,no_flood,HIST_024510,2003-11-06
Clay MN,USGS_05085000,18.91317308477216,71.19789575594349,47.0,38.3,26.08483541676542,26.69443999046213,290,25,3.5534346583596466,13.957643196386991,41.27110189382332,39.76632959939802,flood,HIST_024511,2008-10-28
Cass ND,USGS_05054000,25.481843604744814,73.42897397335759,56.7,58.5,12.519751259659124,15.646285125848536,310,45,2.0598175045320843,14.754729380454217,12.676229507173908,34.214725668401314,flood,HIST_024512,1978-04-13
Traill ND,USGS_05082500,3.8898435944723664,7.8649065063117884,41.8,81.5,37.248121054690095,41.18813937672302,290,60,1.6663187613800834,17.34581235755851,35.30810624042642,31.623150807469482,flood,HIST_024513,1985-11-08
Grand Forks ND,USGS_05059000,12.503523138625038,45.01893487175822,42.2,79.5,7.613754357214021,8.042856713205321,310,25,3.259205993461042,2.6309754107400347,4.734925086339676,23.573954744671404,flood,HIST_024514,1984-02-06
Polk MN,USGS_05087500,0.5657502386217343,16.389615371020728,74.2,41.2,30.889304980365534,35.39557047405366,310,25,1.7621411553533857,13.442764579642796,54.75569760484675,35.94423568559676,flood,HIST_024515,1973-02-17
Grand Forks ND,USGS_05053000,10.914108855460144,37.54174947221836,68.8,94.1,22.65448725213071,27.227467493503973,290,95,2.374729498836962,10.542755102309096,34.281458960366784,66.16663117650492,no_flood,HIST_024516,1999-04-07
Cass ND,USGS_05059000,10.5127052829386,36.8913800705494,66.3,64.7,13.49050996784772,16.818203027130664,300,95,1.5741614228761929,15.587025785610797,26.056420440095426,10.251800825394884,no_flood,HIST_024517,1977-04-08
Clay MN,USGS_05059000,14.088844452789315,39.020544185089314,68.4,45.4,21.217893353013064,25.95041870761633,310,45,3.898744799293582,5.106979658560981,43.26148007124048,96.22011830668772,no_flood,HIST_024518,2005-03-22
Grand Forks ND,USGS_05082500,2.6441556389225243,7.029615319870702,77.1,48.7,33.216429149996934,34.533599875053255,275,95,3.1321278007583047,15.218469870345153,40.618725240281734,56.61882907587655,flood,HIST_024519,2019-05-17
Traill ND,USGS_05092000,11.577110319255747,21.22241555680885,40.1,85.5,31.041875501648242,32.128639740003926,310,25,2.800574764653185,5.082589004498693,43.32563551477676,11.973738058307596,flood,HIST_024520,1993-05-23
Cass ND,USGS_05059000,6.137459159133302,21.354182515436154,59.9,33.7,12.58017559240628,15.399294577127936,280,45,3.3458984685870647,25.0,38.72059899186469,22.75199188889829,no_flood,HIST_024521,1977-08-02
Polk MN,USGS_05092000,24.256572725396012,91.8324883937122,74.6,51.3,22.44681035441453,23.16191525118685,300,55,2.574408384859595,14.508193889554807,51.67839089049097,86.21257457623466,flood,HIST_024522,2017-06-17
Clay MN,USGS_05092000,7.385019195225421,32.35619275128546,91.2,78.4,19.431844457958395,22.833451756519633,280,60,3.126847238497105,18.177249259950845,8.507883669164137,91.221821062017,no_flood,HIST_024523,1999-11-06
Norman MN,USGS_05054000,23.6968562860484,70.07977085751537,66.6,38.8,13.332986690384013,15.503705931144928,270,55,2.038976259297239,7.636584369979005,32.09859811083564,92.90486549812483,flood,HIST_024524,2020-04-14
Norman MN,USGS_05059000,5.912928045869899,14.434668172637217,55.2,76.3,34.667876249063724,38.54854374280654,310,35,3.4902279891904673,2.416970729710889,10.41567155515349,70.10522495797228,flood,HIST_024525,1989-10-28
Polk MN,USGS_05053000,23.283700787239752,75.70226212658608,47.7,57.7,22.333694790002067,26.314825561471817,300,25,3.3109169723390726,4.214061933641702,53.86043767056203,50.94151173007603,flood,HIST_024526,2009-04-05
Clay MN,USGS_05054000,10.597826917275135,30.32451084655548,87.8,88.8,20.992229539627267,21.141313159245602,290,55,2.8663375680564687,5.162303465079491,57.05110655437163,28.145322799175077,no_flood,HIST_024527,1981-03-06
Cass ND,USGS_05079000,13.725348905080681,36.88962042796659,35.3,96.9,23.054090331943904,26.214805408545566,270,25,2.440183265728142,3.6197847483714995,30.892453930283136,52.754063202475415,no_flood,HIST_024528,1993-06-28
Traill ND,USGS_05085000,7.460933369876658,25.089826018702134,85.4,64.6,42.54264226000043,42.861392720383094,270,55,2.7310223606902593,0.7900486679785068,20.01975507613098,54.626809403338264,flood,HIST_024529,2019-04-25
Cass ND,USGS_05054000,10.017815690945795,32.77051659876481,66.2,55.9,25.04152041910369,28.157817588504567,310,45,2.7010160637124625,10.263844338536888,30.65172651334785,80.92672511209196,no_flood,HIST_024530,2018-03-05
Norman MN,USGS_05087500,3.4687595975613443,7.641717197747383,74.9,73.7,15.027662635163244,17.82555028624543,290,55,2.257657993690101,3.891112868642513,48.372211143806055,36.84644611060234,no_flood,HIST_024531,2001-05-23
Clay MN,USGS_05087500,22.21502829260434,61.37062020979699,69.8,34.6,34.51828393943532,38.418296742921164,270,60,2.7289266761879523,4.34346020175829,39.501647718769846,95.7986904215329,flood,HIST_024532,1982-08-25
Cass ND,USGS_05054000,18.67157912396241,44.4148039610682,57.5,66.5,15.894231182853986,15.957216233607818,270,25,1.6476228632834153,5.752225178039808,16.07968074385073,85.8530947149901,no_flood,HIST_024533,2007-02-20
Clay MN,USGS_05059000,21.56330165810476,47.570608748912385,51.3,95.2,18.835590120651926,20.399970055533046,270,35,3.7733111928175673,0.4916190537711501,35.83373247163453,32.09584649891006,flood,HIST_024534,2010-06-12
Traill ND,USGS_05085000,8.685465941423015,26.47150462728941,54.4,30.7,27.147248265240275,27.376246806379235,310,35,2.355274381713347,5.916449232917349,57.76437029214632,39.72510321434653,no_flood,HIST_024535,2021-05-02
Clay MN,USGS_05082500,2.811490682858469,7.33475944490706,67.7,54.8,22.57233823355858,23.28176307924373,310,95,1.6026481485927158,2.7206325540254856,57.808045514655824,65.3673428686773,no_flood,HIST_024536,2016-09-15
Clay MN,USGS_05053000,16.95382312746999,35.92520651061394,51.1,57.6,38.37326578595967,39.407542786245976,300,45,2.0335114434304,1.8247568023925218,13.010431944471064,39.15398174059026,flood,HIST_024537,1991-03-05
Clay MN,USGS_05079000,13.697164319603116,46.920547126525925,67.2,40.0,24.71006927444154,28.445549512155484,260,55,3.273658921599839,3.7714449729744444,49.10422765706025,15.177962457618007,flood,HIST_024538,2012-07-23
