date,latitude,longitude,rainfall_mm,station_id,station_name,water_level_m,river_level_24h_ago,river_level_48h_ago,river_rise_rate,elevation,population_density,ndwi,soil_saturation,flooded,rainfall_48h,rainfall_72h,days_since_last_rain,flood_risk_score
2019-06-09,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.78,52.92,52.84,-0.002646,48.0,1229.0,0.224,0.431,0,0.0,0.0,6.0,10.5221
2019-06-10,25.5,85.75,0.8390345573425293,STN_GAN_02,Gandak Rewaghat Station,53.02,52.78,52.92,0.004547,48.0,1229.0,0.29,0.405,0,0.84,0.84,0.0,10.8603
2019-06-11,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.2,53.02,52.78,0.003395,48.0,1229.0,0.81,0.313,1,0.84,0.84,1.0,10.8599
2019-06-12,25.5,85.75,0.2097586393356323,STN_GAN_02,Gandak Rewaghat Station,53.67,53.2,53.02,0.008835,48.0,1229.0,0.736,0.599,1,0.21,1.05,0.0,10.9456
2019-06-13,25.5,85.75,14.062493324279783,STN_GAN_02,Gandak Rewaghat Station,53.51,53.67,53.2,-0.002981,48.0,1229.0,0.679,0.394,1,14.27,14.27,0.0,16.23
2019-06-14,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.46,53.51,53.67,-0.000934,48.0,1229.0,0.736,0.314,1,14.06,14.27,1.0,16.2306
2019-06-15,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.11,53.46,53.51,-0.006547,48.0,1229.0,0.495,0.617,0,0.0,14.06,2.0,16.1449
2019-06-16,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.99,53.11,53.46,-0.002259,48.0,1229.0,0.235,0.569,0,0.0,0.0,3.0,10.5222
2019-06-17,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.19,52.99,53.11,0.003774,48.0,1229.0,0.421,0.375,0,0.0,0.0,4.0,10.524
2019-06-18,25.5,85.75,0.425374835729599,STN_GAN_02,Gandak Rewaghat Station,53.54,53.19,52.99,0.00658,48.0,1229.0,0.481,0.688,0,0.43,0.43,0.0,10.6969
2019-06-19,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.22,53.54,53.19,-0.005977,48.0,1229.0,0.217,0.686,0,0.43,0.43,1.0,10.6931
2019-06-20,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.62,53.22,53.54,0.007516,48.0,1229.0,0.59,0.311,0,0.0,0.43,2.0,10.6972
2019-06-21,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,54.21,53.62,53.22,0.011003,48.0,1229.0,0.808,0.877,1,0.0,0.0,3.0,10.5262
2019-06-22,25.5,85.75,1.431177020072937,STN_GAN_02,Gandak Rewaghat Station,54.43,54.21,53.62,0.004058,48.0,1229.0,0.284,0.768,0,1.43,1.43,0.0,11.0961
2019-06-23,25.5,85.75,29.981416702270508,STN_GAN_02,Gandak Rewaghat Station,55.23,54.43,54.21,0.014698,48.0,1229.0,0.451,0.569,0,31.41,31.41,0.0,23.0913
2019-06-24,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,54.97,55.23,54.43,-0.004708,48.0,1229.0,0.426,0.883,0,29.98,31.41,1.0,23.0855
2019-06-25,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,54.52,54.97,55.23,-0.008186,48.0,1229.0,0.537,0.704,0,0.0,29.98,2.0,22.5124
2019-06-26,25.5,85.75,10.333365440368652,STN_GAN_02,Gandak Rewaghat Station,53.86,54.52,54.97,-0.012106,48.0,1229.0,0.342,0.803,0,10.33,10.33,0.0,14.6513
2019-06-27,25.5,85.75,3.0986931324005127,STN_GAN_02,Gandak Rewaghat Station,54.51,53.86,54.52,0.012068,48.0,1229.0,0.647,0.794,0,13.43,13.43,0.0,15.8985
2019-06-28,25.5,85.75,3.481590747833252,STN_GAN_02,Gandak Rewaghat Station,54.82,54.51,53.86,0.005687,48.0,1229.0,0.746,0.669,1,6.58,16.91,0.0,17.2886
2019-06-29,25.5,85.75,0.1755753457546234,STN_GAN_02,Gandak Rewaghat Station,54.85,54.82,54.51,0.000547,48.0,1229.0,0.684,0.617,1,3.66,6.76,0.0,13.2271
2019-06-30,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,55.01,54.85,54.82,0.002917,48.0,1229.0,0.383,0.842,0,0.18,3.66,1.0,11.9878
2019-07-01,25.5,85.75,0.6302077174186707,STN_GAN_02,Gandak Rewaghat Station,54.61,55.01,54.85,-0.007271,48.0,1229.0,0.732,0.77,1,0.63,0.81,0.0,10.8447
2019-07-02,25.5,85.75,3.645936965942383,STN_GAN_02,Gandak Rewaghat Station,55.64,54.61,55.01,0.018861,48.0,1229.0,0.651,0.336,1,4.28,4.28,0.0,12.2406
2019-07-03,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,55.74,55.64,54.61,0.001797,48.0,1229.0,0.283,0.897,0,3.65,4.28,1.0,12.2354
2019-07-04,25.5,85.75,1.6352500915527344,STN_GAN_02,Gandak Rewaghat Station,55.83,55.74,55.64,0.001615,48.0,1229.0,0.552,0.716,0,1.64,5.28,0.0,12.6354
2019-07-05,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,56.17,55.83,55.74,0.00609,48.0,1229.0,0.691,0.842,1,1.64,1.64,1.0,11.1807
2019-07-06,25.5,85.75,8.823539733886719,STN_GAN_02,Gandak Rewaghat Station,56.42,56.17,55.83,0.004451,48.0,1229.0,0.164,0.746,0,8.82,10.46,0.0,14.7082
2019-07-07,25.5,85.75,3.936235189437866,STN_GAN_02,Gandak Rewaghat Station,56.55,56.42,56.17,0.002304,48.0,1229.0,0.384,0.783,0,12.76,12.76,0.0,15.6276
2019-07-08,25.5,85.75,15.377589225769045,STN_GAN_02,Gandak Rewaghat Station,56.29,56.55,56.42,-0.004598,48.0,1229.0,0.669,0.93,1,19.31,28.14,0.0,21.7775
2019-07-09,25.5,85.75,76.35821533203125,STN_GAN_02,Gandak Rewaghat Station,56.53,56.29,56.55,0.004264,48.0,1229.0,0.409,0.603,1,91.74,95.67,0.0,48.7922
2019-07-10,25.5,85.75,33.1436767578125,STN_GAN_02,Gandak Rewaghat Station,57.33,56.53,56.29,0.014152,48.0,1229.0,0.133,0.794,0,109.5,124.88,0.0,60.4791
2019-07-11,25.5,85.75,41.52865219116211,STN_GAN_02,Gandak Rewaghat Station,57.92,57.33,56.53,0.010291,48.0,1229.0,0.214,0.605,0,74.67,151.03,0.0,70.938
2019-07-12,25.5,85.75,124.9002685546875,STN_GAN_02,Gandak Rewaghat Station,58.61,57.92,57.33,0.011913,48.0,1229.0,0.577,0.892,1,166.43,199.57,0.0,90.3545
2019-07-13,25.5,85.75,30.356348037719727,STN_GAN_02,Gandak Rewaghat Station,58.45,58.61,57.92,-0.00273,48.0,1229.0,0.345,0.438,0,155.26,196.79,0.0,89.2381
2019-07-14,25.5,85.75,14.68958854675293,STN_GAN_02,Gandak Rewaghat Station,58.1,58.45,58.61,-0.005988,48.0,1229.0,0.218,0.719,0,45.05,169.95,0.0,78.5011
2019-07-15,25.5,85.75,2.119263172149658,STN_GAN_02,Gandak Rewaghat Station,58.1,58.1,58.45,0.0,48.0,1229.0,0.371,0.341,0,16.81,47.17,0.0,29.3909
2019-07-16,25.5,85.75,6.460565567016602,STN_GAN_02,Gandak Rewaghat Station,58.18,58.1,58.1,0.001377,48.0,1229.0,0.758,0.735,1,8.58,23.27,0.0,19.8313
2019-07-17,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.66,58.18,58.1,0.00825,48.0,1229.0,0.105,0.322,0,6.46,8.58,1.0,13.9574
2019-07-18,25.5,85.75,7.984872341156006,STN_GAN_02,Gandak Rewaghat Station,58.04,58.66,58.18,-0.010569,48.0,1229.0,0.103,0.92,0,7.98,14.45,0.0,16.2997
2019-07-19,25.5,85.75,1.7656997442245483,STN_GAN_02,Gandak Rewaghat Station,58.7,58.04,58.66,0.011371,48.0,1229.0,0.219,0.656,0,9.75,9.75,0.0,14.4263
2019-07-20,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.69,58.7,58.04,-0.00017,48.0,1229.0,0.616,0.588,0,1.77,9.75,1.0,14.4228
2019-07-21,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.57,58.69,58.7,-0.002045,48.0,1229.0,0.393,0.583,0,0.0,1.77,2.0,11.2303
2019-07-22,25.5,85.75,1.342455267906189,STN_GAN_02,Gandak Rewaghat Station,58.21,58.57,58.69,-0.006146,48.0,1229.0,0.24,0.841,0,1.34,1.34,0.0,11.0571
2019-07-23,25.5,85.75,10.176798820495604,STN_GAN_02,Gandak Rewaghat Station,57.6,58.21,58.57,-0.010479,48.0,1229.0,0.737,0.973,1,11.52,11.52,0.0,15.1278
2019-07-24,25.5,85.75,28.521209716796875,STN_GAN_02,Gandak Rewaghat Station,57.98,57.6,58.21,0.006597,48.0,1229.0,0.673,0.705,1,38.7,40.04,0.0,26.5409
2019-07-25,25.5,85.75,18.552309036254883,STN_GAN_02,Gandak Rewaghat Station,58.06,57.98,57.6,0.00138,48.0,1229.0,0.29,0.574,0,47.07,57.25,0.0,33.4233
2019-07-26,25.5,85.75,22.52344512939453,STN_GAN_02,Gandak Rewaghat Station,57.59,58.06,57.98,-0.008095,48.0,1229.0,0.531,0.395,0,41.08,69.6,0.0,38.3605
2019-07-27,25.5,85.75,24.621753692626957,STN_GAN_02,Gandak Rewaghat Station,57.12,57.59,58.06,-0.008161,48.0,1229.0,0.341,0.403,0,47.15,65.7,0.0,36.8005
2019-07-28,25.5,85.75,6.0262532234191895,STN_GAN_02,Gandak Rewaghat Station,57.04,57.12,57.59,-0.001401,48.0,1229.0,0.519,0.678,0,30.65,53.17,0.0,31.7905
2019-07-29,25.5,85.75,0.2025594562292099,STN_GAN_02,Gandak Rewaghat Station,57.76,57.04,57.12,0.012623,48.0,1229.0,0.718,0.423,1,6.23,30.85,0.0,22.8667
2019-07-30,25.5,85.75,0.5359476804733276,STN_GAN_02,Gandak Rewaghat Station,57.7,57.76,57.04,-0.001039,48.0,1229.0,0.812,0.328,1,0.74,6.76,0.0,13.2266
2019-07-31,25.5,85.75,0.1931328922510147,STN_GAN_02,Gandak Rewaghat Station,57.15,57.7,57.76,-0.009532,48.0,1229.0,0.644,0.686,0,0.73,0.93,0.0,10.892
2019-08-01,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.1,57.15,57.7,-0.000875,48.0,1229.0,0.579,0.689,0,0.19,0.73,1.0,10.8146
2019-08-02,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.04,57.1,57.15,-0.001051,48.0,1229.0,0.169,0.963,0,0.0,0.19,2.0,10.5986
2019-08-03,25.5,85.75,2.3813607692718506,STN_GAN_02,Gandak Rewaghat Station,56.02,57.04,57.1,-0.017882,48.0,1229.0,0.145,0.485,0,2.38,2.38,0.0,11.4695
2019-08-04,25.5,85.75,1.2761245965957642,STN_GAN_02,Gandak Rewaghat Station,56.04,56.02,57.04,0.000357,48.0,1229.0,0.379,0.858,0,3.66,3.66,0.0,11.987
2019-08-05,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,56.0,56.04,56.02,-0.000714,48.0,1229.0,0.745,0.61,1,1.28,3.66,1.0,11.9867
2019-08-06,25.5,85.75,3.6078484058380127,STN_GAN_02,Gandak Rewaghat Station,56.33,56.0,56.04,0.005893,48.0,1229.0,0.836,0.946,1,3.61,4.88,0.0,12.4767
2019-08-07,25.5,85.75,9.386211395263672,STN_GAN_02,Gandak Rewaghat Station,57.12,56.33,56.0,0.014024,48.0,1229.0,0.779,0.441,1,12.99,12.99,0.0,15.7231
2019-08-08,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.62,57.12,56.33,0.008754,48.0,1229.0,0.405,0.814,0,9.39,12.99,1.0,15.7215
2019-08-09,25.5,85.75,2.3232555389404297,STN_GAN_02,Gandak Rewaghat Station,57.56,57.62,57.12,-0.001041,48.0,1229.0,0.806,0.654,1,2.32,11.71,0.0,15.2066
2019-08-10,25.5,85.75,13.342081069946287,STN_GAN_02,Gandak Rewaghat Station,57.17,57.56,57.62,-0.006776,48.0,1229.0,0.139,0.358,0,15.67,15.67,0.0,16.7889
2019-08-11,25.5,85.75,1.2525291442871094,STN_GAN_02,Gandak Rewaghat Station,58.25,57.17,57.56,0.018891,48.0,1229.0,0.292,0.834,0,14.59,16.92,0.0,17.2966
2019-08-12,25.5,85.75,48.40584564208984,STN_GAN_02,Gandak Rewaghat Station,58.32,58.25,57.17,0.001202,48.0,1229.0,0.189,0.349,0,49.66,63.0,0.0,35.7233
2019-08-13,25.5,85.75,33.169761657714844,STN_GAN_02,Gandak Rewaghat Station,58.38,58.32,58.25,0.001029,48.0,1229.0,0.407,0.791,0,81.58,82.83,0.0,43.6552
2019-08-14,25.5,85.75,2.779308557510376,STN_GAN_02,Gandak Rewaghat Station,58.42,58.38,58.32,0.000685,48.0,1229.0,0.462,0.818,0,35.95,84.35,0.0,44.2631
2019-08-15,25.5,85.75,39.14153289794922,STN_GAN_02,Gandak Rewaghat Station,58.55,58.42,58.38,0.002225,48.0,1229.0,0.259,0.73,0,41.92,75.09,0.0,40.5596
2019-08-16,25.5,85.75,0.2025594562292099,STN_GAN_02,Gandak Rewaghat Station,58.54,58.55,58.42,-0.000171,48.0,1229.0,0.369,0.36,0,39.34,42.12,0.0,27.3708
2019-08-17,25.5,85.75,13.945076942443848,STN_GAN_02,Gandak Rewaghat Station,58.36,58.54,58.55,-0.003075,48.0,1229.0,0.542,0.887,0,14.15,53.29,0.0,31.838
2019-08-18,25.5,85.75,4.078463077545166,STN_GAN_02,Gandak Rewaghat Station,58.19,58.36,58.54,-0.002913,48.0,1229.0,0.375,0.622,0,18.02,18.23,0.0,17.814
2019-08-19,25.5,85.75,6.999050140380859,STN_GAN_02,Gandak Rewaghat Station,58.23,58.19,58.36,0.000687,48.0,1229.0,0.156,0.334,0,11.08,25.02,0.0,20.5311
2019-08-20,25.5,85.75,0.7374163866043091,STN_GAN_02,Gandak Rewaghat Station,58.06,58.23,58.19,-0.002919,48.0,1229.0,0.727,0.823,1,7.74,11.81,0.0,15.246
2019-08-21,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.83,58.06,58.23,-0.003961,48.0,1229.0,0.284,0.419,0,0.74,7.74,1.0,13.6177
2019-08-22,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.92,57.83,58.06,0.001556,48.0,1229.0,0.593,0.601,0,0.0,0.74,2.0,10.8194
2019-08-23,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.87,57.92,57.83,-0.000863,48.0,1229.0,0.389,0.415,0,0.0,0.0,3.0,10.5226
2019-08-24,25.5,85.75,98.1020965576172,STN_GAN_02,Gandak Rewaghat Station,58.52,57.87,57.92,0.011232,48.0,1229.0,0.849,0.681,1,98.1,98.1,0.0,49.7663
2019-08-25,25.5,85.75,0.6793112754821777,STN_GAN_02,Gandak Rewaghat Station,57.51,58.52,57.87,-0.017259,48.0,1229.0,0.811,0.546,1,98.78,98.78,0.0,50.0297
2019-08-26,25.5,85.75,3.1313226222991943,STN_GAN_02,Gandak Rewaghat Station,57.99,57.51,58.52,0.008346,48.0,1229.0,0.702,0.79,1,3.81,101.91,0.0,51.2894
2019-08-27,25.5,85.75,1.074967861175537,STN_GAN_02,Gandak Rewaghat Station,58.54,57.99,57.51,0.009484,48.0,1229.0,0.836,0.817,1,4.21,4.89,0.0,12.4817
2019-08-28,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.76,58.54,57.99,-0.013324,48.0,1229.0,0.679,0.44,1,1.07,4.21,1.0,12.2029
2019-08-29,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.68,57.76,58.54,-0.001385,48.0,1229.0,0.808,0.583,1,0.0,1.07,2.0,10.9505
2019-08-30,25.5,85.75,0.9450172185897828,STN_GAN_02,Gandak Rewaghat Station,57.58,57.68,57.76,-0.001734,48.0,1229.0,0.711,0.479,1,0.95,0.95,0.0,10.9024
2019-08-31,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.07,57.58,57.68,-0.008857,48.0,1229.0,0.745,0.348,1,0.95,0.95,1.0,10.9002
2019-09-01,25.5,85.75,0.2106904238462448,STN_GAN_02,Gandak Rewaghat Station,56.8,57.07,57.58,-0.004731,48.0,1229.0,0.773,0.462,1,0.21,1.16,0.0,10.9855
2019-09-02,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,56.41,56.8,57.07,-0.006866,48.0,1229.0,0.418,0.527,0,0.21,0.21,1.0,10.6048
2019-09-03,25.5,85.75,3.6078484058380127,STN_GAN_02,Gandak Rewaghat Station,57.16,56.41,56.8,0.013296,48.0,1229.0,0.702,0.392,1,3.61,3.82,0.0,12.0549
2019-09-04,25.5,85.75,2.04066801071167,STN_GAN_02,Gandak Rewaghat Station,57.58,57.16,56.41,0.007348,48.0,1229.0,0.458,0.847,0,5.65,5.65,0.0,12.7851
2019-09-05,25.5,85.75,0.2025594562292099,STN_GAN_02,Gandak Rewaghat Station,58.14,57.58,57.16,0.009726,48.0,1229.0,0.172,0.869,0,2.24,5.85,0.0,12.8658
2019-09-06,25.5,85.75,0.3131322860717773,STN_GAN_02,Gandak Rewaghat Station,58.48,58.14,57.58,0.005848,48.0,1229.0,0.467,0.391,0,0.52,2.56,0.0,11.5487
2019-09-07,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.08,58.48,58.14,-0.00684,48.0,1229.0,0.235,0.88,0,0.31,0.52,1.0,10.7288
2019-09-08,25.5,85.75,0.8764739036560059,STN_GAN_02,Gandak Rewaghat Station,57.92,58.08,58.48,-0.002755,48.0,1229.0,0.744,0.42,1,0.88,1.19,0.0,10.9981
2019-09-09,25.5,85.75,1.3743281364440918,STN_GAN_02,Gandak Rewaghat Station,58.17,57.92,58.08,0.004316,48.0,1229.0,0.843,0.338,1,2.25,2.25,0.0,11.4242
2019-09-10,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.73,58.17,57.92,-0.007564,48.0,1229.0,0.233,0.38,0,1.37,2.25,1.0,11.4206
2019-09-11,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.06,57.73,58.17,0.005716,48.0,1229.0,0.113,0.908,0,0.0,1.37,2.0,11.0726
2019-09-12,25.5,85.75,2.5459017753601074,STN_GAN_02,Gandak Rewaghat Station,58.02,58.06,57.73,-0.000689,48.0,1229.0,0.305,0.755,0,2.55,2.55,0.0,11.5427
2019-09-13,25.5,85.75,2.042377471923828,STN_GAN_02,Gandak Rewaghat Station,57.92,58.02,58.06,-0.001724,48.0,1229.0,0.512,0.364,0,4.59,4.59,0.0,12.3584
2019-09-14,25.5,85.75,1.2525291442871094,STN_GAN_02,Gandak Rewaghat Station,58.25,57.92,58.02,0.005698,48.0,1229.0,0.439,0.373,0,3.29,5.84,0.0,12.8606
2019-09-15,25.5,85.75,18.41022300720215,STN_GAN_02,Gandak Rewaghat Station,58.48,58.25,57.92,0.003948,48.0,1229.0,0.142,0.522,0,19.66,21.71,0.0,19.2081
2019-09-16,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.38,58.48,58.25,-0.00171,48.0,1229.0,0.15,0.897,0,18.41,19.66,1.0,18.3864
2019-09-17,25.5,85.75,2.583341360092163,STN_GAN_02,Gandak Rewaghat Station,58.9,58.38,58.48,0.008907,48.0,1229.0,0.774,0.497,1,2.58,20.99,0.0,18.9216
2019-09-18,25.5,85.75,75.94558715820312,STN_GAN_02,Gandak Rewaghat Station,58.52,58.9,58.38,-0.006452,48.0,1229.0,0.142,0.789,1,78.53,78.53,0.0,41.933
2019-09-19,25.5,85.75,0.7551310658454895,STN_GAN_02,Gandak Rewaghat Station,58.81,58.52,58.9,0.004956,48.0,1229.0,0.242,0.627,0,76.7,79.28,0.0,42.2364
2019-09-20,25.5,85.75,3.26518177986145,STN_GAN_02,Gandak Rewaghat Station,59.1,58.81,58.52,0.004931,48.0,1229.0,0.171,0.971,0,4.02,79.97,0.0,42.5124
2019-09-21,25.5,85.75,0.1565661430358886,STN_GAN_02,Gandak Rewaghat Station,59.03,59.1,58.81,-0.001184,48.0,1229.0,0.46,0.734,0,3.42,4.18,0.0,12.1945
2019-09-22,25.5,85.75,14.741005897521973,STN_GAN_02,Gandak Rewaghat Station,59.21,59.03,59.1,0.003049,48.0,1229.0,0.115,0.515,0,14.9,18.16,0.0,17.7878
2019-09-23,25.5,85.75,44.35385894775391,STN_GAN_02,Gandak Rewaghat Station,58.76,59.21,59.03,-0.0076,48.0,1229.0,0.349,0.801,0,59.09,59.25,0.0,34.2206
2019-09-24,25.5,85.75,0.4132498800754547,STN_GAN_02,Gandak Rewaghat Station,59.18,58.76,59.21,0.007148,48.0,1229.0,0.66,0.541,1,44.77,59.51,0.0,34.329
2019-09-25,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.15,59.18,58.76,-0.000507,48.0,1229.0,0.419,0.412,0,0.41,44.77,1.0,28.4307
2019-09-26,25.5,85.75,27.971044540405277,STN_GAN_02,Gandak Rewaghat Station,58.99,59.15,59.18,-0.002705,48.0,1229.0,0.831,0.462,1,27.97,28.38,0.0,21.8741
2019-09-27,25.5,85.75,49.54801177978516,STN_GAN_02,Gandak Rewaghat Station,59.46,58.99,59.15,0.007967,48.0,1229.0,0.413,0.54,0,77.52,77.52,0.0,41.5333
2019-09-28,25.5,85.75,87.97840881347656,STN_GAN_02,Gandak Rewaghat Station,59.23,59.46,58.99,-0.003868,48.0,1229.0,0.434,0.793,1,137.53,165.5,0.0,76.7217
2019-09-29,25.5,85.75,140.24436950683594,STN_GAN_02,Gandak Rewaghat Station,58.72,59.23,59.46,-0.008611,48.0,1229.0,0.827,0.781,1,228.22,277.77,0.0,121.6283
2019-09-30,25.5,85.75,108.07918548583984,STN_GAN_02,Gandak Rewaghat Station,58.14,58.72,59.23,-0.009877,48.0,1229.0,0.26,0.502,1,248.32,336.3,0.0,145.0399
2019-10-01,25.5,85.75,2.09021520614624,STN_GAN_02,Gandak Rewaghat Station,58.44,58.14,58.72,0.00516,48.0,1229.0,0.77,0.358,1,110.17,250.41,0.0,110.6884
2019-10-02,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.97,58.44,58.14,-0.008042,48.0,1229.0,0.263,0.888,0,2.09,110.17,1.0,54.5885
2019-10-03,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.73,57.97,58.44,0.01311,48.0,1229.0,0.312,0.585,0,0.0,2.09,2.0,11.3628
2019-10-04,25.5,85.75,7.274381160736084,STN_GAN_02,Gandak Rewaghat Station,57.94,58.73,57.97,-0.013451,48.0,1229.0,0.446,0.673,0,7.27,7.27,0.0,13.4269
2019-10-05,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.67,57.94,58.73,0.012599,48.0,1229.0,0.669,0.492,1,7.27,7.27,1.0,13.4347
2019-10-06,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.81,58.67,57.94,0.002386,48.0,1229.0,0.405,0.386,0,0.0,7.27,2.0,13.4316
2019-10-07,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.82,58.81,58.67,0.00017,48.0,1229.0,0.673,0.447,1,0.0,0.0,3.0,10.523
2019-10-08,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.65,58.82,58.81,-0.00289,48.0,1229.0,0.435,0.842,0,0.0,0.0,4.0,10.522
2019-10-09,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.86,58.65,58.82,0.003581,48.0,1229.0,0.415,0.808,0,0.0,0.0,5.0,10.524
2019-10-10,25.5,85.75,1.0534520149230957,STN_GAN_02,Gandak Rewaghat Station,58.89,58.86,58.65,0.00051,48.0,1229.0,0.811,0.415,1,1.05,1.05,0.0,10.9431
2019-10-11,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.39,58.89,58.86,0.00849,48.0,1229.0,0.421,0.631,0,1.05,1.05,1.0,10.9454
2019-10-12,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.48,59.39,58.89,0.001515,48.0,1229.0,0.833,0.79,1,0.0,1.05,2.0,10.9434
2019-10-13,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.59,59.48,59.39,0.001849,48.0,1229.0,0.483,0.932,0,0.0,0.0,3.0,10.5235
2019-10-14,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.5,59.59,59.48,-0.00151,48.0,1229.0,0.421,0.709,0,0.0,0.0,4.0,10.5224
2019-10-15,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.52,59.5,59.59,0.000336,48.0,1229.0,0.648,0.336,0,0.0,0.0,5.0,10.523
2019-10-16,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.7,59.52,59.5,0.003024,48.0,1229.0,0.592,0.405,0,0.0,0.0,6.0,10.5238
2019-10-17,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.06,59.7,59.52,-0.01072,48.0,1229.0,0.755,0.602,1,0.0,0.0,7.0,10.5197
2019-10-18,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.57,59.06,59.7,-0.008297,48.0,1229.0,0.191,0.437,0,0.0,0.0,8.0,10.5204
2019-10-19,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.92,58.57,59.06,0.005976,48.0,1229.0,0.308,0.753,0,0.0,0.0,9.0,10.5247
2019-10-20,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.04,58.92,58.57,0.002037,48.0,1229.0,0.693,0.332,1,0.0,0.0,10.0,10.5235
2019-10-21,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.02,59.04,58.92,-0.000339,48.0,1229.0,0.508,0.706,0,0.0,0.0,11.0,10.5228
2019-10-22,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.07,59.02,59.04,0.000847,48.0,1229.0,0.699,0.605,1,0.0,0.0,12.0,10.5232
2019-10-23,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.26,59.07,59.02,0.003217,48.0,1229.0,0.738,0.487,1,0.0,0.0,13.0,10.5239
2019-10-24,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,59.1,59.26,59.07,-0.0027,48.0,1229.0,0.207,0.734,0,0.0,0.0,14.0,10.5221
2019-10-25,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.83,59.1,59.26,-0.004569,48.0,1229.0,0.479,0.47,0,0.0,0.0,15.0,10.5215
2019-10-26,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.96,58.83,59.1,0.00221,48.0,1229.0,0.172,0.702,0,0.0,0.0,16.0,10.5236
2019-10-27,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.62,58.96,58.83,-0.005767,48.0,1229.0,0.527,0.599,0,0.0,0.0,17.0,10.5212
2019-10-28,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.83,58.62,58.96,0.003582,48.0,1229.0,0.537,0.901,0,0.0,0.0,18.0,10.524
2019-10-29,25.5,85.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.2,58.83,58.62,-0.010709,48.0,1229.0,0.181,0.373,0,0.0,0.0,19.0,10.5197
