latitude,longitude,population_density
25.4661,85.7727,1194.8
25.4661,85.8232,1125.1
25.4661,85.8737,1108.6
25.4661,85.9242,1123.2
25.4661,85.9747,1125.0
25.4661,86.0253,1084.4
25.4661,86.0758,1168.8
25.4661,86.1263,1281.8
25.4661,86.1768,1381.4
25.4661,86.2273,1495.5
25.4661,86.2778,1586.0
25.4661,86.3283,1658.1
25.4661,86.3788,1731.5
25.4661,86.4293,1830.7
25.4661,86.4798,1910.2
25.4661,86.5303,1904.5
25.4661,86.5808,1951.2
25.4661,86.6313,1982.3
25.4661,86.6818,1966.0
25.4661,86.7323,2159.4
25.4661,86.7828,2344.4
25.4661,86.8333,2491.6
25.4661,86.8838,2665.7
25.4661,86.9343,2783.3
25.4661,86.9848,2817.3
25.4661,87.0354,2802.1
25.4661,87.0859,2781.3
25.4661,87.1364,2598.2
25.4661,87.1869,2447.9
25.4661,87.2374,2247.6
25.4661,87.2879,2170.5
25.4661,87.3384,2227.7
25.4661,87.3889,2326.4
25.4661,87.4394,2410.1
25.4661,87.4899,2412.4
25.4661,87.5404,2320.5
25.4661,87.5909,2291.8
25.4661,87.6414,2157.3
25.4661,87.6919,2034.3
25.4661,87.7424,1872.8
25.4661,87.7929,1734.0
25.4661,87.8434,1655.3
25.4661,87.8939,1513.6
25.4661,87.9444,1394.6
25.4661,87.9949,1313.7
25.4661,88.0455,1222.2
25.4661,88.096,1089.0
25.4661,88.1465,1049.6
25.4661,88.197,944.5
25.4661,88.2475,934.5
25.4661,88.298,874.6
25.4661,88.3485,852.6
25.4661,88.399,741.2
25.4661,88.4495,704.8
25.4661,88.5,691.8
25.5169,83.5,579.2
25.5169,83.5505,588.3
25.5169,83.601,652.1
25.5169,83.6515,611.3
25.5169,83.702,625.5
25.5169,83.7525,677.5
25.5169,83.803,666.1
25.5169,83.8535,706.1
25.5169,83.904,663.1
25.5169,83.9545,710.9
25.5169,84.0051,688.3
25.5169,84.0556,703.8
25.5169,84.1061,783.8
25.5169,84.1566,747.8
25.5169,84.2071,822.1
25.5169,84.2576,861.8
25.5169,84.3081,913.7
25.5169,84.3586,1023.7
25.5169,84.4091,1029.4
25.5169,84.4596,1168.4
25.5169,84.5101,1293.4
25.5169,84.5606,1377.6
25.5169,84.6111,1541.9
25.5169,84.6616,1625.6
25.5169,84.7121,1832.6
25.5169,84.7626,2024.1
25.5169,84.8131,2295.6
25.5169,84.8636,2582.6
25.5169,84.9141,2827.1
25.5169,84.9646,3197.1
25.5169,85.0152,3526.0
25.5169,85.0657,3912.6
25.5169,85.1162,4135.9
25.5169,85.1667,4100.6
25.5169,85.2172,3760.2
25.5169,85.2677,3370.8
25.5169,85.3182,2996.9
25.5169,85.3687,2677.5
25.5169,85.4192,2397.1
25.5169,85.4697,2147.6
25.5169,85.5202,1975.6
25.5169,85.5707,1760.6
25.5169,85.6212,1590.8
25.5169,85.6717,1413.1
25.5169,85.7222,1346.9
25.5169,85.7727,1229.0
25.5169,85.8232,1193.1
25.5169,85.8737,1252.9
25.5169,85.9242,1239.9
25.5169,85.9747,1194.7
25.5169,86.0253,1208.6
25.5169,86.0758,1250.1
25.5169,86.1263,1319.4
25.5169,86.1768,1484.5
25.5169,86.2273,1586.4
25.5169,86.2778,1686.3
25.5169,86.3283,1785.8
25.5169,86.3788,1894.8
25.5169,86.4293,2017.8
25.5169,86.4798,2096.5
25.5169,86.5303,2120.2
25.5169,86.5808,2187.1
25.5169,86.6313,2206.3
25.5169,86.6818,2139.6
25.5169,86.7323,2038.0
25.5169,86.7828,2169.2
25.5169,86.8333,2263.1
25.5169,86.8838,2388.6
25.5169,86.9343,2468.6
25.5169,86.9848,2523.7
25.5169,87.0354,2547.2
25.5169,87.0859,2466.8
25.5169,87.1364,2339.2
25.5169,87.1869,2262.6
25.5169,87.2374,2215.8
25.5169,87.2879,2376.2
25.5169,87.3384,2471.1
25.5169,87.3889,2602.2
25.5169,87.4394,2711.1
25.5169,87.4899,2700.7
25.5169,87.5404,2586.8
25.5169,87.5909,2484.6
25.5169,87.6414,2376.3
25.5169,87.6919,2252.9
25.5169,87.7424,2058.5
25.5169,87.7929,1893.4
25.5169,87.8434,1708.6
25.5169,87.8939,1610.5
25.5169,87.9444,1494.0
25.5169,87.9949,1341.8
25.5169,88.0455,1268.8
25.5169,88.096,1190.9
25.5169,88.1465,1047.8
25.5169,88.197,1000.8
25.5169,88.2475,918.2
25.5169,88.298,902.7
25.5169,88.3485,836.4
25.5169,88.399,798.2
25.5169,88.4495,773.8
25.5169,88.5,709.0
25.5678,83.5,642.0
25.5678,83.5505,623.2
25.5678,83.601,605.8
25.5678,83.6515,662.4
25.5678,83.702,684.5
25.5678,83.7525,661.4
25.5678,83.803,720.4
25.5678,83.8535,740.5
25.5678,83.904,706.6
25.5678,83.9545,779.6
25.5678,84.0051,728.5
25.5678,84.0556,749.3
25.5678,84.1061,762.8
25.5678,84.1566,833.4
25.5678,84.2071,834.2
25.5678,84.2576,844.0
25.5678,84.3081,924.7
25.5678,84.3586,1005.4
25.5678,84.4091,1039.8
25.5678,84.4596,1192.6
25.5678,84.5101,1289.0
25.5678,84.5606,1383.8
25.5678,84.6111,1557.8
25.5678,84.6616,1672.0
25.5678,84.7121,1900.0
25.5678,84.7626,2085.7
25.5678,84.8131,2326.6
25.5678,84.8636,2570.0
25.5678,84.9141,2951.3
25.5678,84.9646,3288.0
25.5678,85.0152,3694.5
25.5678,85.0657,4165.7
25.5678,85.1162,4680.7
25.5678,85.1667,4483.5
25.5678,85.2172,3997.7
25.5678,85.2677,3552.4
25.5678,85.3182,3085.1
25.5678,85.3687,2787.1
25.5678,85.4192,2439.8
25.5678,85.4697,2230.0
25.5678,85.5202,1998.7
25.5678,85.5707,1778.7
25.5678,85.6212,1621.1
25.5678,85.6717,1441.2
25.5678,85.7222,1325.3
25.5678,85.7727,1345.6
25.5678,85.8232,1337.2
25.5678,85.8737,1339.9
25.5678,85.9242,1351.0
25.5678,85.9747,1367.4
25.5678,86.0253,1307.7
25.5678,86.0758,1283.9
25.5678,86.1263,1434.3
25.5678,86.1768,1561.3
25.5678,86.2273,1630.9
25.5678,86.2778,1777.8
25.5678,86.3283,1910.5
25.5678,86.3788,2067.1
25.5678,86.4293,2207.2
25.5678,86.4798,2344.5
25.5678,86.5303,2419.6
25.5678,86.5808,2458.9
25.5678,86.6313,2431.6
25.5678,86.6818,2418.3
25.5678,86.7323,2297.4
25.5678,86.7828,2219.1
25.5678,86.8333,2084.4
25.5678,86.8838,2136.1
25.5678,86.9343,2245.5
25.5678,86.9848,2248.1
25.5678,87.0354,2269.2
25.5678,87.0859,2174.6
25.5678,87.1364,2105.8
25.5678,87.1869,2193.8
25.5678,87.2374,2343.5
25.5678,87.2879,2594.9
25.5678,87.3384,2740.9
25.5678,87.3889,2926.2
25.5678,87.4394,3024.3
25.5678,87.4899,3019.3
25.5678,87.5404,2925.2
25.5678,87.5909,2772.5
25.5678,87.6414,2572.7
25.5678,87.6919,2392.8
25.5678,87.7424,2219.3
25.5678,87.7929,2050.2
25.5678,87.8434,1867.1
25.5678,87.8939,1697.3
25.5678,87.9444,1554.1
25.5678,87.9949,1415.1
25.5678,88.0455,1268.5
25.5678,88.096,1219.6
25.5678,88.1465,1112.3
25.5678,88.197,1025.9
25.5678,88.2475,922.2
25.5678,88.298,889.9
25.5678,88.3485,839.3
25.5678,88.399,826.7
25.5678,88.4495,762.1
25.5678,88.5,714.7
25.6186,83.5,658.2
25.6186,83.5505,602.3
25.6186,83.601,641.7
25.6186,83.6515,626.8
25.6186,83.702,699.2
25.6186,83.7525,730.9
25.6186,83.803,698.1
25.6186,83.8535,763.3
25.6186,83.904,737.4
25.6186,83.9545,806.5
25.6186,84.0051,813.4
25.6186,84.0556,836.4
25.6186,84.1061,791.4
25.6186,84.1566,883.6
25.6186,84.2071,879.5
25.6186,84.2576,858.3
25.6186,84.3081,955.6
25.6186,84.3586,978.4
25.6186,84.4091,1102.6
25.6186,84.4596,1130.6
25.6186,84.5101,1280.5
25.6186,84.5606,1385.9
25.6186,84.6111,1487.2
25.6186,84.6616,1656.8
25.6186,84.7121,1820.8
25.6186,84.7626,2067.8
25.6186,84.8131,2297.2
25.6186,84.8636,2601.0
25.6186,84.9141,2899.3
25.6186,84.9646,3270.0
25.6186,85.0152,3728.2
25.6186,85.0657,4143.6
25.6186,85.1162,4641.3
25.6186,85.1667,4468.0
25.6186,85.2172,3975.7
25.6186,85.2677,3518.5
25.6186,85.3182,3143.7
25.6186,85.3687,2739.0
25.6186,85.4192,2427.9
25.6186,85.4697,2178.2
25.6186,85.5202,1995.0
25.6186,85.5707,1736.9
25.6186,85.6212,1609.8
25.6186,85.6717,1494.8
25.6186,85.7222,1436.2
25.6186,85.7727,1446.3
25.6186,85.8232,1435.7
25.6186,85.8737,1510.7
25.6186,85.9242,1492.4
25.6186,85.9747,1440.6
25.6186,86.0253,1413.3
25.6186,86.0758,1442.2
25.6186,86.1263,1498.6
25.6186,86.1768,1644.9
25.6186,86.2273,1795.7
25.6186,86.2778,1930.2
25.6186,86.3283,2094.5
25.6186,86.3788,2260.3
25.6186,86.4293,2419.1
25.6186,86.4798,2577.5
25.6186,86.5303,2717.2
25.6186,86.5808,2761.3
25.6186,86.6313,2776.4
25.6186,86.6818,2668.1
25.6186,86.7323,2558.2
25.6186,86.7828,2405.0
25.6186,86.8333,2231.8
25.6186,86.8838,2068.2
25.6186,86.9343,1979.9
25.6186,86.9848,2025.0
25.6186,87.0354,1986.5
25.6186,87.0859,1974.8
25.6186,87.1364,2078.9
25.6186,87.1869,2310.4
25.6186,87.2374,2572.3
25.6186,87.2879,2795.6
25.6186,87.3384,3056.5
25.6186,87.3889,3255.6
25.6186,87.4394,3405.4
25.6186,87.4899,3375.0
25.6186,87.5404,3273.4
25.6186,87.5909,3076.2
25.6186,87.6414,2839.1
25.6186,87.6919,2552.5
25.6186,87.7424,2318.4
25.6186,87.7929,2106.5
25.6186,87.8434,1960.8
25.6186,87.8939,1730.0
25.6186,87.9444,1583.2
25.6186,87.9949,1420.4
25.6186,88.0455,1330.9
25.6186,88.096,1197.1
25.6186,88.1465,1097.5
25.6186,88.197,1040.6
25.6186,88.2475,928.6
25.6186,88.298,866.9
25.6186,88.3485,830.0
25.6186,88.399,768.6
25.6186,88.4495,733.7
25.6186,88.5,716.9
25.6695,83.5,656.4
25.6695,83.5505,653.1
25.6695,83.601,664.8
25.6695,83.6515,665.0
25.6695,83.702,735.1
25.6695,83.7525,712.5
25.6695,83.803,709.0
25.6695,83.8535,773.5
25.6695,83.904,756.1
25.6695,83.9545,797.7
25.6695,84.0051,833.8
25.6695,84.0556,885.8
25.6695,84.1061,877.0
25.6695,84.1566,913.8
25.6695,84.2071,955.1
25.6695,84.2576,901.5
25.6695,84.3081,925.1
25.6695,84.3586,982.4
25.6695,84.4091,1060.3
25.6695,84.4596,1146.8
25.6695,84.5101,1287.2
25.6695,84.5606,1387.8
25.6695,84.6111,1512.9
25.6695,84.6616,1642.8
25.6695,84.7121,1860.6
25.6695,84.7626,2073.9
25.6695,84.8131,2295.2
25.6695,84.8636,2493.9
25.6695,84.9141,2843.2
25.6695,84.9646,3128.2
25.6695,85.0152,3499.9
25.6695,85.0657,3824.6
25.6695,85.1162,4081.8
25.6695,85.1667,4019.1
25.6695,85.2172,3681.5
25.6695,85.2677,3347.9
25.6695,85.3182,3006.8
25.6695,85.3687,2682.6
25.6695,85.4192,2379.8
25.6695,85.4697,2154.3
25.6695,85.5202,1962.5
25.6695,85.5707,1717.5
25.6695,85.6212,1552.3
25.6695,85.6717,1474.4
25.6695,85.7222,1576.4
25.6695,85.7727,1601.0
25.6695,85.8232,1634.8
25.6695,85.8737,1626.8
25.6695,85.9242,1645.7
25.6695,85.9747,1582.3
25.6695,86.0253,1600.0
25.6695,86.0758,1576.2
25.6695,86.1263,1555.2
25.6695,86.1768,1724.7
25.6695,86.2273,1878.8
25.6695,86.2778,2013.9
25.6695,86.3283,2275.8
25.6695,86.3788,2419.5
25.6695,86.4293,2669.4
25.6695,86.4798,2835.7
25.6695,86.5303,2981.5
25.6695,86.5808,3097.7
25.6695,86.6313,3075.7
25.6695,86.6818,2987.4
25.6695,86.7323,2825.7
25.6695,86.7828,2579.8
25.6695,86.8333,2372.8
25.6695,86.8838,2199.2
25.6695,86.9343,1986.2
25.6695,86.9848,1837.7
25.6695,87.0354,1825.8
25.6695,87.0859,1974.8
25.6695,87.1364,2178.2
25.6695,87.1869,2401.7
25.6695,87.2374,2695.4
25.6695,87.2879,2965.7
25.6695,87.3384,3288.2
25.6695,87.3889,3634.5
25.6695,87.4394,3828.8
25.6695,87.4899,3881.8
25.6695,87.5404,3695.0
25.6695,87.5909,3400.2
25.6695,87.6414,3084.0
25.6695,87.6919,2737.9
25.6695,87.7424,2448.4
25.6695,87.7929,2218.8
25.6695,87.8434,1980.3
25.6695,87.8939,1804.0
25.6695,87.9444,1642.2
25.6695,87.9949,1492.3
25.6695,88.0455,1337.9
25.6695,88.096,1208.8
25.6695,88.1465,1132.1
25.6695,88.197,1024.2
25.6695,88.2475,1010.3
25.6695,88.298,902.9
25.6695,88.3485,832.1
25.6695,88.399,773.7
25.6695,88.4495,781.7
25.6695,88.5,744.9
25.7203,83.5,632.2
25.7203,83.5505,627.8
25.7203,83.601,673.5
25.7203,83.6515,685.9
25.7203,83.702,737.0
25.7203,83.7525,754.5
25.7203,83.803,759.9
25.7203,83.8535,774.0
25.7203,83.904,862.4
25.7203,83.9545,847.1
25.7203,84.0051,893.3
25.7203,84.0556,876.6
25.7203,84.1061,930.3
25.7203,84.1566,918.0
25.7203,84.2071,978.1
25.7203,84.2576,1033.5
25.7203,84.3081,1002.1
25.7203,84.3586,985.0
25.7203,84.4091,1017.3
25.7203,84.4596,1130.4
25.7203,84.5101,1209.3
25.7203,84.5606,1309.9
25.7203,84.6111,1496.3
25.7203,84.6616,1618.5
25.7203,84.7121,1771.6
25.7203,84.7626,2009.5
25.7203,84.8131,2160.0
25.7203,84.8636,2465.1
25.7203,84.9141,2674.5
25.7203,84.9646,2996.9
25.7203,85.0152,3247.6
25.7203,85.0657,3496.8
25.7203,85.1162,3633.1
25.7203,85.1667,3539.4
25.7203,85.2172,3411.9
25.7203,85.2677,3109.1
25.7203,85.3182,2830.6
25.7203,85.3687,2556.2
25.7203,85.4192,2321.4
25.7203,85.4697,2063.6
25.7203,85.5202,1893.4
25.7203,85.5707,1788.5
25.7203,85.6212,1724.0
25.7203,85.6717,1647.4
25.7203,85.7222,1687.1
25.7203,85.7727,1734.9
25.7203,85.8232,1773.8
25.7203,85.8737,1791.0
25.7203,85.9242,1780.5
25.7203,85.9747,1781.8
25.7203,86.0253,1734.4
25.7203,86.0758,1731.8
25.7203,86.1263,1628.4
25.7203,86.1768,1747.3
25.7203,86.2273,1949.6
25.7203,86.2778,2121.0
25.7203,86.3283,2375.4
25.7203,86.3788,2641.2
25.7203,86.4293,2895.4
25.7203,86.4798,3150.2
25.7203,86.5303,3420.4
25.7203,86.5808,3538.5
25.7203,86.6313,3499.5
25.7203,86.6818,3339.3
25.7203,86.7323,3106.7
25.7203,86.7828,2808.1
25.7203,86.8333,2560.7
25.7203,86.8838,2285.7
25.7203,86.9343,2096.1
25.7203,86.9848,1900.5
25.7203,87.0354,1767.6
25.7203,87.0859,2025.1
25.7203,87.1364,2249.3
25.7203,87.1869,2497.1
25.7203,87.2374,2783.3
25.7203,87.2879,3153.7
25.7203,87.3384,3481.1
25.7203,87.3889,3952.5
25.7203,87.4394,4279.1
25.7203,87.4899,4385.7
25.7203,87.5404,4000.1
25.7203,87.5909,3627.7
25.7203,87.6414,3238.0
25.7203,87.6919,2821.7
25.7203,87.7424,2536.9
25.7203,87.7929,2307.8
25.7203,87.8434,2032.4
25.7203,87.8939,1858.2
25.7203,87.9444,1658.7
25.7203,87.9949,1487.6
25.7203,88.0455,1346.9
25.7203,88.096,1224.5
25.7203,88.1465,1168.9
25.7203,88.197,1052.0
25.7203,88.2475,986.8
25.7203,88.298,920.1
25.7203,88.3485,870.4
25.7203,88.399,844.6
25.7203,88.4495,811.5
25.7203,88.5,729.0
25.7712,83.5,684.6
25.7712,83.5505,698.8
25.7712,83.601,704.6
25.7712,83.6515,758.2
25.7712,83.702,722.7
25.7712,83.7525,742.2
25.7712,83.803,830.3
25.7712,83.8535,827.2
25.7712,83.904,891.2
25.7712,83.9545,927.2
25.7712,84.0051,893.4
25.7712,84.0556,991.5
25.7712,84.1061,988.1
25.7712,84.1566,1022.6
25.7712,84.2071,1058.7
25.7712,84.2576,1105.6
25.7712,84.3081,1051.4
25.7712,84.3586,1101.0
25.7712,84.4091,1124.9
25.7712,84.4596,1136.5
25.7712,84.5101,1226.3
25.7712,84.5606,1286.9
25.7712,84.6111,1419.9
25.7712,84.6616,1560.3
25.7712,84.7121,1749.1
25.7712,84.7626,1878.5
25.7712,84.8131,2062.8
25.7712,84.8636,2329.2
25.7712,84.9141,2472.2
25.7712,84.9646,2772.6
25.7712,85.0152,2952.1
25.7712,85.0657,3124.2
25.7712,85.1162,3161.1
25.7712,85.1667,3114.7
25.7712,85.2172,3052.5
25.7712,85.2677,2875.5
25.7712,85.3182,2652.6
25.7712,85.3687,2382.9
25.7712,85.4192,2217.6
25.7712,85.4697,2140.5
25.7712,85.5202,2065.9
25.7712,85.5707,1986.0
25.7712,85.6212,1888.9
25.7712,85.6717,1780.9
25.7712,85.7222,1828.5
25.7712,85.7727,1935.6
25.7712,85.8232,1957.7
25.7712,85.8737,2013.3
25.7712,85.9242,2013.8
25.7712,85.9747,1958.4
25.7712,86.0253,1927.2
25.7712,86.0758,1833.6
25.7712,86.1263,1800.2
25.7712,86.1768,1843.8
25.7712,86.2273,1971.6
25.7712,86.2778,2268.1
25.7712,86.3283,2490.2
25.7712,86.3788,2761.3
25.7712,86.4293,3063.0
25.7712,86.4798,3436.1
25.7712,86.5303,3782.9
25.7712,86.5808,3987.7
25.7712,86.6313,3902.4
25.7712,86.6818,3652.8
25.7712,86.7323,3346.3
25.7712,86.7828,3001.3
25.7712,86.8333,2683.6
25.7712,86.8838,2406.3
25.7712,86.9343,2199.1
25.7712,86.9848,1990.2
25.7712,87.0354,1792.2
25.7712,87.0859,2034.1
25.7712,87.1364,2220.4
25.7712,87.1869,2502.1
25.7712,87.2374,2793.1
25.7712,87.2879,3185.6
25.7712,87.3384,3627.8
25.7712,87.3889,4077.4
25.7712,87.4394,4611.6
25.7712,87.4899,4762.7
25.7712,87.5404,4149.8
25.7712,87.5909,3716.6
25.7712,87.6414,3257.7
25.7712,87.6919,2882.9
25.7712,87.7424,2573.1
25.7712,87.7929,2298.6
25.7712,87.8434,2014.0
25.7712,87.8939,1854.8
25.7712,87.9444,1639.5
25.7712,87.9949,1521.3
25.7712,88.0455,1395.1
25.7712,88.096,1276.8
25.7712,88.1465,1155.6
25.7712,88.197,1065.5
25.7712,88.2475,959.5
25.7712,88.298,944.5
25.7712,88.3485,847.4
25.7712,88.399,816.3
25.7712,88.4495,756.8
25.7712,88.5,707.9
25.822,83.5,682.8
25.822,83.5505,658.3
25.822,83.601,737.6
25.822,83.6515,729.1
25.822,83.702,732.0
25.822,83.7525,803.6
25.822,83.803,799.3
25.822,83.8535,852.6
25.822,83.904,923.7
25.822,83.9545,910.2
25.822,84.0051,1011.1
25.822,84.0556,983.1
25.822,84.1061,1040.4
25.822,84.1566,1115.8
25.822,84.2071,1114.5
25.822,84.2576,1125.7
25.822,84.3081,1169.1
25.822,84.3586,1178.0
25.822,84.4091,1232.6
25.822,84.4596,1191.1
25.822,84.5101,1222.1
25.822,84.5606,1308.1
25.822,84.6111,1381.7
25.822,84.6616,1543.5
25.822,84.7121,1638.7
25.822,84.7626,1837.4
25.822,84.8131,1932.3
25.822,84.8636,2155.1
25.822,84.9141,2319.1
25.822,84.9646,2484.7
25.822,85.0152,2658.2
25.822,85.0657,2778.0
25.822,85.1162,2776.6
25.822,85.1667,2773.3
25.822,85.2172,2733.4
25.822,85.2677,2595.1
25.822,85.3182,2453.8
25.822,85.3687,2437.5
25.822,85.4192,2449.1
25.822,85.4697,2380.4
25.822,85.5202,2261.0
25.822,85.5707,2131.1
25.822,85.6212,2054.4
25.822,85.6717,1948.3
25.822,85.7222,2013.8
25.822,85.7727,2135.8
25.822,85.8232,2255.5
25.822,85.8737,2257.8
25.822,85.9242,2253.1
25.822,85.9747,2217.8
25.822,86.0253,2127.1
25.822,86.0758,2043.7
25.822,86.1263,1931.1
25.822,86.1768,1800.6
25.822,86.2273,2064.3
25.822,86.2778,2274.1
25.822,86.3283,2580.6
25.822,86.3788,2897.8
25.822,86.4293,3207.3
25.822,86.4798,3651.6
25.822,86.5303,4084.8
25.822,86.5808,4515.4
25.822,86.6313,4387.0
25.822,86.6818,3991.9
25.822,86.7323,3545.3
25.822,86.7828,3123.1
25.822,86.8333,2761.1
25.822,86.8838,2497.7
25.822,86.9343,2239.7
25.822,86.9848,1975.8
25.822,87.0354,1802.7
25.822,87.0859,1978.2
25.822,87.1364,2231.9
25.822,87.1869,2452.9
25.822,87.2374,2808.6
25.822,87.2879,3102.3
25.822,87.3384,3492.7
25.822,87.3889,3881.6
25.822,87.4394,4256.0
25.822,87.4899,4339.1
25.822,87.5404,3985.6
25.822,87.5909,3616.3
25.822,87.6414,3158.5
25.822,87.6919,2836.6
25.822,87.7424,2524.3
25.822,87.7929,2229.0
25.822,87.8434,2002.3
25.822,87.8939,1821.2
25.822,87.9444,1650.2
25.822,87.9949,1489.2
25.822,88.0455,1366.0
25.822,88.096,1255.5
25.822,88.1465,1108.5
25.822,88.197,1058.0
25.822,88.2475,1022.7
25.822,88.298,922.0
25.822,88.3485,878.3
25.822,88.399,800.2
25.822,88.4495,794.9
25.822,88.5,758.2
25.8729,83.5,688.5
25.8729,83.5505,748.9
25.8729,83.601,707.4
25.8729,83.6515,728.0
25.8729,83.702,820.3
25.8729,83.7525,858.2
25.8729,83.803,841.0
25.8729,83.8535,893.0
25.8729,83.904,916.0
25.8729,83.9545,982.7
25.8729,84.0051,1067.1
25.8729,84.0556,1093.0
25.8729,84.1061,1125.1
25.8729,84.1566,1170.6
25.8729,84.2071,1181.1
25.8729,84.2576,1239.9
25.8729,84.3081,1295.9
25.8729,84.3586,1342.3
25.8729,84.4091,1343.0
25.8729,84.4596,1278.3
25.8729,84.5101,1339.5
25.8729,84.5606,1312.1
25.8729,84.6111,1354.0
25.8729,84.6616,1439.1
25.8729,84.7121,1556.1
25.8729,84.7626,1680.6
25.8729,84.8131,1802.3
25.8729,84.8636,1961.1
25.8729,84.9141,2107.8
25.8729,84.9646,2263.3
25.8729,85.0152,2400.7
25.8729,85.0657,2462.3
25.8729,85.1162,2468.1
25.8729,85.1667,2528.5
25.8729,85.2172,2467.0
25.8729,85.2677,2569.6
25.8729,85.3182,2696.5
25.8729,85.3687,2718.9
25.8729,85.4192,2747.3
25.8729,85.4697,2609.1
25.8729,85.5202,2515.2
25.8729,85.5707,2354.5
25.8729,85.6212,2186.8
25.8729,85.6717,2084.5
25.8729,85.7222,2266.4
25.8729,85.7727,2405.4
25.8729,85.8232,2485.1
25.8729,85.8737,2503.2
25.8729,85.9242,2557.4
25.8729,85.9747,2492.7
25.8729,86.0253,2378.4
25.8729,86.0758,2276.0
25.8729,86.1263,2100.0
25.8729,86.1768,1957.3
25.8729,86.2273,2083.8
25.8729,86.2778,2274.1
25.8729,86.3283,2566.2
25.8729,86.3788,2920.4
25.8729,86.4293,3275.9
25.8729,86.4798,3650.7
25.8729,86.5303,4146.8
25.8729,86.5808,4673.0
25.8729,86.6313,4595.5
25.8729,86.6818,4047.5
25.8729,86.7323,3548.6
25.8729,86.7828,3202.2
25.8729,86.8333,2810.4
25.8729,86.8838,2477.6
25.8729,86.9343,2230.0
25.8729,86.9848,2012.0
25.8729,87.0354,1762.6
25.8729,87.0859,1926.6
25.8729,87.1364,2184.1
25.8729,87.1869,2399.7
25.8729,87.2374,2679.4
25.8729,87.2879,2970.1
25.8729,87.3384,3255.6
25.8729,87.3889,3568.2
25.8729,87.4394,3807.1
25.8729,87.4899,3812.4
25.8729,87.5404,3615.5
25.8729,87.5909,3386.5
25.8729,87.6414,3080.3
25.8729,87.6919,2760.6
25.8729,87.7424,2486.6
25.8729,87.7929,2188.1
25.8729,87.8434,2024.8
25.8729,87.8939,1769.7
25.8729,87.9444,1660.3
25.8729,87.9949,1515.6
25.8729,88.0455,1363.9
25.8729,88.096,1273.1
25.8729,88.1465,1142.6
25.8729,88.197,1033.1
25.8729,88.2475,973.7
25.8729,88.298,922.4
25.8729,88.3485,825.3
25.8729,88.399,821.3
25.8729,88.4495,808.3
25.8729,88.5,709.0
25.9237,83.5,724.9
25.9237,83.5505,760.6
25.9237,83.601,793.1
25.9237,83.6515,827.2
25.9237,83.702,828.2
25.9237,83.7525,904.3
25.9237,83.803,929.8
25.9237,83.8535,928.7
25.9237,83.904,1003.5
25.9237,83.9545,1075.2
25.9237,84.0051,1091.8
25.9237,84.0556,1178.6
25.9237,84.1061,1235.7
25.9237,84.1566,1248.5
25.9237,84.2071,1330.0
25.9237,84.2576,1389.8
25.9237,84.3081,1403.3
25.9237,84.3586,1389.7
25.9237,84.4091,1403.2
25.9237,84.4596,1432.5
25.9237,84.5101,1467.0
25.9237,84.5606,1388.3
25.9237,84.6111,1387.6
25.9237,84.6616,1347.9
25.9237,84.7121,1462.1
25.9237,84.7626,1617.7
25.9237,84.8131,1726.6
25.9237,84.8636,1796.2
25.9237,84.9141,1939.9
25.9237,84.9646,2015.0
25.9237,85.0152,2140.1
25.9237,85.0657,2217.0
25.9237,85.1162,2202.3
25.9237,85.1667,2407.5
25.9237,85.2172,2623.4
25.9237,85.2677,2857.6
25.9237,85.3182,3016.2
25.9237,85.3687,3023.6
25.9237,85.4192,3073.5
25.9237,85.4697,2946.5
25.9237,85.5202,2787.3
25.9237,85.5707,2620.1
25.9237,85.6212,2425.3
25.9237,85.6717,2332.4
25.9237,85.7222,2483.8
25.9237,85.7727,2631.8
25.9237,85.8232,2796.7
25.9237,85.8737,2827.3
25.9237,85.9242,2853.9
25.9237,85.9747,2766.5
25.9237,86.0253,2661.8
25.9237,86.0758,2463.9
25.9237,86.1263,2279.0
25.9237,86.1768,2153.9
25.9237,86.2273,1995.7
25.9237,86.2778,2261.0
25.9237,86.3283,2504.9
25.9237,86.3788,2794.2
25.9237,86.4293,3136.6
25.9237,86.4798,3524.7
25.9237,86.5303,3965.1
25.9237,86.5808,4203.3
25.9237,86.6313,4209.7
25.9237,86.6818,3852.5
25.9237,86.7323,3452.7
25.9237,86.7828,3094.4
25.9237,86.8333,2756.0
25.9237,86.8838,2480.7
25.9237,86.9343,2184.3
25.9237,86.9848,1964.5
25.9237,87.0354,1811.6
25.9237,87.0859,1915.5
25.9237,87.1364,2106.8
25.9237,87.1869,2286.0
25.9237,87.2374,2551.2
25.9237,87.2879,2775.7
25.9237,87.3384,3023.9
25.9237,87.3889,3215.0
25.9237,87.4394,3382.8
25.9237,87.4899,3364.7
25.9237,87.5404,3262.4
25.9237,87.5909,3101.9
25.9237,87.6414,2807.4
25.9237,87.6919,2546.5
25.9237,87.7424,2306.6
25.9237,87.7929,2154.9
25.9237,87.8434,1920.0
25.9237,87.8939,1733.4
25.9237,87.9444,1607.2
25.9237,87.9949,1469.8
25.9237,88.0455,1307.2
25.9237,88.096,1229.0
25.9237,88.1465,1141.7
25.9237,88.197,1050.9
25.9237,88.2475,939.7
25.9237,88.298,935.8
25.9237,88.3485,855.2
25.9237,88.399,788.0
25.9237,88.4495,758.8
25.9237,88.5,692.6
25.9746,83.5,686.4
25.9746,83.5505,766.6
25.9746,83.601,738.1
