station_id,station_name,date,water_level_m,latitude,longitude
STN_GAN_02,Gandak Rewaghat Station,2019-09-02,56.41,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-03,57.16,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-04,57.58,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-05,58.14,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-06,58.48,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-07,58.08,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-08,57.92,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-09,58.17,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-10,57.73,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-11,58.06,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-12,58.02,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-13,57.92,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-14,58.25,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-15,58.48,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-16,58.38,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-17,58.9,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-18,58.52,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-19,58.81,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-20,59.1,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-21,59.03,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-22,59.21,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-23,58.76,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-24,59.18,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-25,59.15,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-26,58.99,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-27,59.46,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-28,59.23,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-29,58.72,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-09-30,58.14,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-01,58.44,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-02,57.97,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-03,58.73,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-04,57.94,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-05,58.67,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-06,58.81,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-07,58.82,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-08,58.65,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-09,58.86,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-10,58.89,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-11,59.39,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-12,59.48,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-13,59.59,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-14,59.5,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-15,59.52,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-16,59.7,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-17,59.06,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-18,58.57,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-19,58.92,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-20,59.04,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-21,59.02,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-22,59.07,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-23,59.26,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-24,59.1,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-25,58.83,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-26,58.96,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-27,58.62,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-28,58.83,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-29,58.2,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-30,58.67,25.98,85.22
STN_GAN_02,Gandak Rewaghat Station,2019-10-31,58.9,25.98,85.22
STN_GNG_01,Ganga Patna Gandhighat,2019-05-01,48.75,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-02,49.2,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-03,49.91,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-04,50.37,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-05,49.68,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-06,49.22,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-07,49.02,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-08,49.08,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-09,49.34,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-10,49.1,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-11,49.22,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-12,48.97,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-13,48.77,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-14,48.26,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-15,47.94,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-16,47.45,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-17,47.11,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-18,47.58,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-19,47.25,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-20,48.36,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-21,48.6,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-22,48.73,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-23,48.43,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-24,48.76,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-25,48.58,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-26,48.68,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-27,49.76,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-28,49.77,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-29,50.28,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-30,50.05,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-05-31,50.08,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-01,50.84,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-02,50.64,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-03,51.42,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-04,51.75,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-05,51.57,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-06,51.88,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-07,52.32,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-08,52.61,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-09,52.04,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-10,51.8,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-11,51.75,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-12,51.77,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-13,52.06,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-14,52.19,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-15,51.7,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-16,51.9,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-17,52.2,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-18,52.47,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-19,52.95,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-20,53.34,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-21,53.57,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-22,53.59,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-23,52.98,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-24,53.2,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-25,53.33,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-26,53.49,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-27,53.03,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-28,52.65,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-29,53.12,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-06-30,53.15,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-01,53.48,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-02,53.54,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-03,53.6,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-04,54.03,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-05,53.87,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-06,53.96,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-07,53.82,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-08,53.7,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-09,53.63,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-10,53.76,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-11,53.62,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-12,54.18,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-13,53.87,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-14,53.84,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-15,53.72,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-16,54.35,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-17,54.47,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-18,54.94,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-19,54.39,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-20,54.55,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-21,54.96,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-22,55.04,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-23,55.51,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-24,55.36,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-25,55.97,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-26,56.94,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-27,56.85,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-28,56.72,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-29,57.35,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-30,58.03,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-07-31,57.87,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-01,57.75,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-02,57.69,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-03,57.2,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-04,56.89,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-05,56.53,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-06,56.28,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-07,56.31,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-08,56.46,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-09,57.13,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-10,56.78,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-11,57.22,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-12,57.19,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-13,57.22,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-14,57.54,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-15,57.14,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-16,57.34,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-17,57.46,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-18,57.7,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-19,57.87,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-20,58.9,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-21,58.7,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-22,58.53,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-23,58.33,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-24,58.16,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-25,57.96,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-26,58.48,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-27,59.1,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-28,58.92,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-29,58.64,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-30,58.88,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-08-31,58.71,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-01,59.01,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-02,59.14,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-03,58.59,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-04,59.25,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-05,60.02,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-06,59.83,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-07,59.72,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-08,59.89,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-09,60.07,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-10,60.38,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-11,61.24,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-12,61.22,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-13,60.95,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-14,60.45,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-15,60.2,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-16,60.24,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-17,61.01,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-18,60.85,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-19,60.99,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-20,61.03,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-21,61.56,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-22,62.62,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-23,62.46,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-24,62.31,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-25,62.78,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-26,63.1,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-27,63.89,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-28,64.18,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-29,64.08,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-09-30,64.37,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-01,64.86,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-02,65.24,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-03,65.49,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-04,65.97,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-05,66.49,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-06,67.09,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-07,67.4,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-08,67.38,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-09,67.49,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-10,68.02,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-11,67.75,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-12,67.94,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-13,67.84,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-14,67.9,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-15,68.46,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-16,68.59,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-17,68.65,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-18,68.16,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-19,68.51,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-20,68.82,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-21,69.73,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-22,69.66,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-23,69.8,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-24,69.95,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-25,70.63,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-26,70.64,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-27,70.8,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-28,71.09,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-29,71.22,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-30,71.09,25.61,85.13
STN_GNG_01,Ganga Patna Gandhighat,2019-10-31,71.22,25.61,85.13
STN_SON_01,Son Dehri Station,2019-05-01,38.48,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-02,38.12,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-03,38.22,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-04,37.99,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-05,38.52,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-06,37.96,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-07,37.79,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-08,37.99,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-09,38.66,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-10,38.69,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-11,38.52,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-12,39.32,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-13,38.79,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-14,37.96,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-15,38.19,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-16,38.03,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-17,37.68,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-18,38.01,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-19,38.16,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-20,37.98,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-21,37.52,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-22,37.92,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-23,38.23,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-24,38.24,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-25,39.03,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-26,38.65,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-27,38.09,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-28,37.86,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-29,37.89,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-30,38.04,24.91,84.18
STN_SON_01,Son Dehri Station,2019-05-31,38.0,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-01,38.19,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-02,37.74,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-03,38.36,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-04,38.38,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-05,38.88,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-06,39.06,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-07,39.3,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-08,39.57,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-09,39.8,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-10,40.11,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-11,40.69,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-12,40.82,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-13,41.15,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-14,41.17,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-15,41.79,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-16,41.57,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-17,42.34,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-18,42.38,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-19,41.86,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-20,41.96,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-21,41.73,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-22,42.12,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-23,41.91,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-24,41.78,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-25,41.08,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-26,40.94,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-27,40.03,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-28,39.44,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-29,39.8,24.91,84.18
STN_SON_01,Son Dehri Station,2019-06-30,40.16,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-01,40.38,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-02,40.04,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-03,40.07,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-04,40.12,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-05,39.71,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-06,40.36,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-07,40.76,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-08,40.72,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-09,40.78,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-10,40.92,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-11,40.15,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-12,40.1,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-13,39.88,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-14,39.53,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-15,39.47,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-16,40.24,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-17,40.54,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-18,40.36,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-19,40.64,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-20,41.25,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-21,41.67,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-22,41.75,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-23,41.54,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-24,41.87,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-25,42.07,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-26,42.48,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-27,42.79,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-28,43.26,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-29,43.09,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-30,43.67,24.91,84.18
STN_SON_01,Son Dehri Station,2019-07-31,43.8,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-01,44.68,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-02,44.45,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-03,45.2,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-04,45.33,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-05,45.12,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-06,44.97,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-07,44.89,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-08,45.11,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-09,45.37,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-10,45.19,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-11,45.23,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-12,46.14,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-13,46.88,24.91,84.18
