date,latitude,longitude,ndwi,soil_saturation,flooded
2019-08-26,25.25,87.0,0.849,0.322,1
2019-08-26,25.25,87.25,0.1,0.805,0
2019-08-26,25.25,87.5,0.182,0.76,0
2019-08-26,25.25,87.75,0.326,0.636,0
2019-08-26,25.25,88.0,0.119,0.33,0
2019-08-26,25.25,88.25,0.687,0.378,1
2019-08-26,25.25,88.5,0.14,0.433,0
2019-08-26,25.5,83.5,0.662,0.734,1
2019-08-26,25.5,83.75,0.139,0.751,0
2019-08-26,25.5,84.0,0.29,0.76,0
2019-08-26,25.5,84.25,0.731,0.846,1
2019-08-26,25.5,84.5,0.813,0.317,1
2019-08-26,25.5,84.75,0.411,0.737,0
2019-08-26,25.5,85.0,0.827,0.471,1
2019-08-26,25.5,85.25,0.57,0.688,0
2019-08-26,25.5,85.5,0.412,0.802,0
2019-08-26,25.5,85.75,0.702,0.79,1
2019-08-26,25.5,86.0,0.321,0.496,0
2019-08-26,25.5,86.25,0.299,0.542,0
2019-08-26,25.5,86.5,0.592,0.924,0
2019-08-26,25.5,86.75,0.393,0.877,0
2019-08-26,25.5,87.0,0.202,0.475,0
2019-08-26,25.5,87.25,0.15,0.699,0
2019-08-26,25.5,87.5,0.691,0.373,1
2019-08-26,25.5,87.75,0.607,0.745,0
2019-08-26,25.5,88.0,0.409,0.723,0
2019-08-26,25.5,88.25,0.772,0.479,1
2019-08-26,25.5,88.5,0.408,0.587,0
2019-08-26,25.75,83.5,0.633,0.832,0
2019-08-26,25.75,83.75,0.782,0.474,1
2019-08-26,25.75,84.0,0.731,0.822,1
2019-08-26,25.75,84.25,0.483,0.515,0
2019-08-26,25.75,84.5,0.61,0.871,0
2019-08-26,25.75,84.75,0.41,0.321,0
2019-08-26,25.75,85.0,0.585,0.476,0
2019-08-26,25.75,85.25,0.293,0.421,0
2019-08-26,25.75,85.5,0.426,0.906,0
2019-08-26,25.75,85.75,0.257,0.591,0
2019-08-26,25.75,86.0,0.129,0.671,0
2019-08-26,25.75,86.25,0.541,0.465,0
2019-08-26,25.75,86.5,0.748,0.387,1
2019-08-26,25.75,86.75,0.119,0.707,0
2019-08-26,25.75,87.0,0.247,0.493,0
2019-08-26,25.75,87.25,0.445,0.932,0
2019-08-26,25.75,87.5,0.599,0.624,0
2019-08-26,25.75,87.75,0.228,0.394,0
2019-08-26,25.75,88.0,0.143,0.316,0
2019-08-26,25.75,88.25,0.489,0.458,0
2019-08-26,25.75,88.5,0.714,0.518,1
2019-08-26,26.0,83.5,0.126,0.441,0
2019-08-26,26.0,83.75,0.362,0.549,0
2019-08-26,26.0,84.0,0.598,0.898,0
2019-08-26,26.0,84.25,0.198,0.333,0
2019-08-26,26.0,84.5,0.277,0.845,0
2019-08-26,26.0,84.75,0.502,0.59,0
2019-08-26,26.0,85.0,0.815,0.916,1
2019-08-26,26.0,85.25,0.316,0.754,0
2019-08-26,26.0,85.5,0.466,0.412,0
2019-08-26,26.0,85.75,0.4,0.952,0
2019-08-26,26.0,86.0,0.773,0.405,1
2019-08-26,26.0,86.25,0.154,0.529,0
2019-08-26,26.0,86.5,0.525,0.966,0
2019-08-26,26.0,86.75,0.735,0.444,1
2019-08-26,26.0,87.0,0.841,0.729,1
2019-08-26,26.0,87.25,0.624,0.965,0
2019-08-26,26.0,87.5,0.385,0.768,0
2019-08-26,26.0,87.75,0.409,0.751,0
2019-08-26,26.0,88.0,0.364,0.723,0
2019-08-26,26.0,88.25,0.553,0.678,0
2019-08-26,26.0,88.5,0.655,0.945,1
2019-08-26,26.25,83.5,0.715,0.67,1
2019-08-26,26.25,83.75,0.412,0.751,0
2019-08-26,26.25,84.0,0.638,0.802,0
2019-08-26,26.25,84.25,0.787,0.659,1
2019-08-26,26.25,84.5,0.791,0.904,1
2019-08-26,26.25,84.75,0.628,0.316,0
2019-08-26,26.25,85.0,0.578,0.569,0
2019-08-26,26.25,85.25,0.499,0.719,0
2019-08-26,26.25,85.5,0.237,0.313,0
2019-08-26,26.25,85.75,0.193,0.937,0
2019-08-26,26.25,86.0,0.464,0.862,0
2019-08-26,26.25,86.25,0.22,0.449,0
2019-08-26,26.25,86.5,0.533,0.526,0
2019-08-26,26.25,86.75,0.584,0.76,0
2019-08-26,26.25,87.0,0.494,0.532,0
2019-08-26,26.25,87.25,0.127,0.883,0
2019-08-26,26.25,87.5,0.143,0.469,0
2019-08-26,26.25,87.75,0.185,0.856,0
2019-08-26,26.25,88.0,0.215,0.616,0
2019-08-26,26.25,88.25,0.842,0.608,1
2019-08-26,26.25,88.5,0.358,0.415,0
2019-08-26,26.5,83.5,0.319,0.969,0
2019-08-26,26.5,83.75,0.139,0.534,0
2019-08-26,26.5,84.0,0.576,0.439,0
2019-08-26,26.5,84.25,0.589,0.322,0
2019-08-26,26.5,84.5,0.232,0.636,0
2019-08-26,26.5,84.75,0.789,0.322,1
2019-08-26,26.5,85.0,0.7,0.61,1
2019-08-26,26.5,85.25,0.273,0.914,0
2019-08-26,26.5,85.5,0.464,0.639,0
2019-08-26,26.5,85.75,0.444,0.329,0
2019-08-26,26.5,86.0,0.361,0.48,0
2019-08-26,26.5,86.25,0.713,0.333,1
2019-08-26,26.5,86.5,0.182,0.9,0
2019-08-26,26.5,86.75,0.411,0.463,0
2019-08-26,26.5,87.0,0.421,0.344,0
2019-08-26,26.5,87.25,0.452,0.956,0
2019-08-26,26.5,87.5,0.746,0.631,1
2019-08-26,26.5,87.75,0.264,0.576,0
2019-08-26,26.5,88.0,0.177,0.93,0
2019-08-26,26.5,88.25,0.563,0.661,0
2019-08-26,26.5,88.5,0.23,0.491,0
2019-08-26,26.75,83.5,0.156,0.839,0
2019-08-26,26.75,83.75,0.42,0.485,0
2019-08-26,26.75,84.0,0.265,0.601,0
2019-08-26,26.75,84.25,0.371,0.846,0
2019-08-26,26.75,84.5,0.295,0.933,0
2019-08-26,26.75,84.75,0.169,0.712,0
2019-08-26,26.75,85.0,0.52,0.643,0
2019-08-26,26.75,85.25,0.12,0.352,0
2019-08-26,26.75,85.5,0.825,0.72,1
2019-08-26,26.75,85.75,0.356,0.522,0
2019-08-26,26.75,86.0,0.621,0.65,0
2019-08-26,26.75,86.25,0.708,0.806,1
2019-08-26,26.75,86.5,0.309,0.735,0
2019-08-26,26.75,86.75,0.662,0.366,1
2019-08-26,26.75,87.0,0.724,0.57,1
2019-08-26,26.75,87.25,0.281,0.436,0
2019-08-26,26.75,87.5,0.844,0.403,1
2019-08-26,26.75,87.75,0.116,0.45,0
2019-08-26,26.75,88.0,0.263,0.926,0
2019-08-26,26.75,88.25,0.685,0.785,1
2019-08-26,26.75,88.5,0.246,0.918,0
2019-08-26,27.0,83.5,0.624,0.644,0
2019-08-26,27.0,83.75,0.742,0.301,1
2019-08-26,27.0,84.0,0.819,0.323,1
2019-08-26,27.0,84.25,0.456,0.398,0
2019-08-26,27.0,84.5,0.828,0.831,1
2019-08-26,27.0,84.75,0.409,0.437,0
2019-08-26,27.0,85.0,0.264,0.369,0
2019-08-26,27.0,85.25,0.485,0.885,0
2019-08-26,27.0,85.5,0.587,0.455,0
2019-08-26,27.0,85.75,0.443,0.642,0
2019-08-26,27.0,86.0,0.525,0.531,0
2019-08-26,27.0,86.25,0.412,0.91,0
2019-08-26,27.0,86.5,0.494,0.779,0
2019-08-26,27.0,86.75,0.814,0.609,1
2019-08-26,27.0,87.0,0.475,0.887,0
2019-08-26,27.0,87.25,0.29,0.794,0
2019-08-26,27.0,87.5,0.669,0.85,1
2019-08-26,27.0,87.75,0.353,0.965,0
2019-08-26,27.0,88.0,0.712,0.438,1
2019-08-26,27.0,88.25,0.143,0.438,0
2019-08-26,27.0,88.5,0.349,0.678,0
2019-08-26,27.25,83.5,0.171,0.662,0
2019-08-26,27.25,83.75,0.164,0.891,0
2019-08-26,27.25,84.0,0.594,0.406,0
2019-08-26,27.25,84.25,0.389,0.589,0
2019-08-26,27.25,84.5,0.754,0.659,1
2019-08-26,27.25,84.75,0.487,0.616,0
2019-08-26,27.25,85.0,0.322,0.346,0
2019-08-26,27.25,85.25,0.641,0.401,0
2019-08-26,27.25,85.5,0.568,0.404,0
2019-08-26,27.25,85.75,0.7,0.705,1
2019-08-26,27.25,86.0,0.583,0.592,0
2019-08-26,27.25,86.25,0.225,0.421,0
2019-08-26,27.25,86.5,0.603,0.801,0
2019-08-26,27.25,86.75,0.394,0.846,0
2019-08-26,27.25,87.0,0.447,0.443,0
2019-08-26,27.25,87.25,0.791,0.791,1
2019-08-26,27.25,87.5,0.37,0.343,0
2019-08-26,27.25,87.75,0.559,0.882,0
2019-08-26,27.25,88.0,0.373,0.955,0
2019-08-26,27.25,88.25,0.171,0.406,0
2019-08-26,27.25,88.5,0.44,0.835,0
2019-08-26,27.5,83.5,0.548,0.366,0
2019-08-26,27.5,83.75,0.406,0.954,0
2019-08-26,27.5,84.0,0.393,0.607,0
2019-08-26,27.5,84.25,0.715,0.664,1
2019-08-26,27.5,84.5,0.122,0.819,0
2019-08-26,27.5,84.75,0.322,0.469,0
2019-08-26,27.5,85.0,0.709,0.571,1
2019-08-26,27.5,85.25,0.79,0.348,1
2019-08-26,27.5,85.5,0.409,0.718,0
2019-08-26,27.5,85.75,0.767,0.844,1
2019-08-26,27.5,86.0,0.249,0.879,0
2019-08-26,27.5,86.25,0.266,0.665,0
2019-08-26,27.5,86.5,0.735,0.821,1
2019-08-26,27.5,86.75,0.777,0.402,1
2019-08-26,27.5,87.0,0.267,0.806,0
2019-08-26,27.5,87.25,0.144,0.303,0
2019-08-26,27.5,87.5,0.168,0.432,0
2019-08-26,27.5,87.75,0.296,0.732,0
2019-08-26,27.5,88.0,0.671,0.518,1
2019-08-26,27.5,88.25,0.482,0.579,0
2019-08-26,27.5,88.5,0.442,0.862,0
2019-08-27,24.5,83.5,0.538,0.688,0
2019-08-27,24.5,83.75,0.768,0.571,1
2019-08-27,24.5,84.0,0.168,0.617,0
2019-08-27,24.5,84.25,0.621,0.877,0
2019-08-27,24.5,84.5,0.795,0.63,1
2019-08-27,24.5,84.75,0.26,0.895,0
2019-08-27,24.5,85.0,0.728,0.468,1
2019-08-27,24.5,85.25,0.624,0.663,0
2019-08-27,24.5,85.5,0.111,0.551,0
2019-08-27,24.5,85.75,0.274,0.702,0
2019-08-27,24.5,86.0,0.554,0.691,0
2019-08-27,24.5,86.25,0.477,0.688,0
2019-08-27,24.5,86.5,0.496,0.659,0
2019-08-27,24.5,86.75,0.274,0.609,0
2019-08-27,24.5,87.0,0.606,0.919,0
2019-08-27,24.5,87.25,0.3,0.482,0
2019-08-27,24.5,87.5,0.392,0.595,0
2019-08-27,24.5,87.75,0.377,0.444,0
2019-08-27,24.5,88.0,0.604,0.526,0
2019-08-27,24.5,88.25,0.168,0.469,0
2019-08-27,24.5,88.5,0.254,0.755,0
2019-08-27,24.75,83.5,0.25,0.781,0
2019-08-27,24.75,83.75,0.181,0.488,0
2019-08-27,24.75,84.0,0.256,0.969,1
2019-08-27,24.75,84.25,0.555,0.493,0
2019-08-27,24.75,84.5,0.649,0.863,0
2019-08-27,24.75,84.75,0.595,0.499,0
2019-08-27,24.75,85.0,0.456,0.581,0
2019-08-27,24.75,85.25,0.139,0.752,0
2019-08-27,24.75,85.5,0.819,0.679,1
2019-08-27,24.75,85.75,0.226,0.644,0
2019-08-27,24.75,86.0,0.601,0.84,0
2019-08-27,24.75,86.25,0.785,0.781,1
2019-08-27,24.75,86.5,0.623,0.922,0
2019-08-27,24.75,86.75,0.264,0.457,0
2019-08-27,24.75,87.0,0.337,0.311,0
2019-08-27,24.75,87.25,0.123,0.98,0
2019-08-27,24.75,87.5,0.56,0.493,0
2019-08-27,24.75,87.75,0.56,0.329,0
2019-08-27,24.75,88.0,0.644,0.468,0
2019-08-27,24.75,88.25,0.108,0.755,0
2019-08-27,24.75,88.5,0.713,0.7,1
2019-08-27,25.0,83.5,0.654,0.441,1
2019-08-27,25.0,83.75,0.206,0.427,0
2019-08-27,25.0,84.0,0.361,0.602,0
2019-08-27,25.0,84.25,0.579,0.309,0
2019-08-27,25.0,84.5,0.472,0.302,0
2019-08-27,25.0,84.75,0.186,0.719,0
2019-08-27,25.0,85.0,0.166,0.521,0
2019-08-27,25.0,85.25,0.686,0.316,1
2019-08-27,25.0,85.5,0.217,0.613,0
2019-08-27,25.0,85.75,0.229,0.936,0
2019-08-27,25.0,86.0,0.723,0.473,1
2019-08-27,25.0,86.25,0.559,0.471,0
2019-08-27,25.0,86.5,0.554,0.618,0
2019-08-27,25.0,86.75,0.46,0.401,0
2019-08-27,25.0,87.0,0.527,0.734,0
2019-08-27,25.0,87.25,0.551,0.871,0
2019-08-27,25.0,87.5,0.826,0.432,1
2019-08-27,25.0,87.75,0.267,0.748,0
2019-08-27,25.0,88.0,0.261,0.904,0
2019-08-27,25.0,88.25,0.143,0.914,0
2019-08-27,25.0,88.5,0.594,0.676,0
2019-08-27,25.25,83.5,0.512,0.404,0
2019-08-27,25.25,83.75,0.183,0.748,0
2019-08-27,25.25,84.0,0.373,0.8,0
2019-08-27,25.25,84.25,0.234,0.813,0
2019-08-27,25.25,84.5,0.349,0.935,0
2019-08-27,25.25,84.75,0.813,0.718,1
2019-08-27,25.25,85.0,0.612,0.617,0
2019-08-27,25.25,85.25,0.106,0.642,0
2019-08-27,25.25,85.5,0.289,0.519,0
2019-08-27,25.25,85.75,0.108,0.339,0
2019-08-27,25.25,86.0,0.636,0.788,0
2019-08-27,25.25,86.25,0.452,0.313,0
2019-08-27,25.25,86.5,0.846,0.344,1
2019-08-27,25.25,86.75,0.65,0.527,1
2019-08-27,25.25,87.0,0.488,0.933,0
2019-08-27,25.25,87.25,0.704,0.629,1
2019-08-27,25.25,87.5,0.629,0.446,0
2019-08-27,25.25,87.75,0.283,0.91,0
2019-08-27,25.25,88.0,0.498,0.689,0
2019-08-27,25.25,88.25,0.517,0.551,0
2019-08-27,25.25,88.5,0.438,0.787,0
2019-08-27,25.5,83.5,0.234,0.6,0
2019-08-27,25.5,83.75,0.268,0.796,0
2019-08-27,25.5,84.0,0.311,0.448,0
2019-08-27,25.5,84.25,0.108,0.402,0
2019-08-27,25.5,84.5,0.788,0.613,1
2019-08-27,25.5,84.75,0.615,0.517,0
2019-08-27,25.5,85.0,0.617,0.712,0
2019-08-27,25.5,85.25,0.529,0.836,0
2019-08-27,25.5,85.5,0.617,0.913,0
2019-08-27,25.5,85.75,0.836,0.817,1
2019-08-27,25.5,86.0,0.389,0.532,0
2019-08-27,25.5,86.25,0.634,0.795,0
2019-08-27,25.5,86.5,0.37,0.66,0
2019-08-27,25.5,86.75,0.741,0.916,1
2019-08-27,25.5,87.0,0.744,0.781,1
2019-08-27,25.5,87.25,0.777,0.402,1
2019-08-27,25.5,87.5,0.104,0.353,0
2019-08-27,25.5,87.75,0.324,0.67,0
2019-08-27,25.5,88.0,0.2,0.548,0
2019-08-27,25.5,88.25,0.44,0.414,0
2019-08-27,25.5,88.5,0.472,0.842,0
2019-08-27,25.75,83.5,0.292,0.555,0
2019-08-27,25.75,83.75,0.643,0.358,0
2019-08-27,25.75,84.0,0.302,0.478,0
2019-08-27,25.75,84.25,0.74,0.76,1
2019-08-27,25.75,84.5,0.233,0.741,0
2019-08-27,25.75,84.75,0.375,0.478,0
2019-08-27,25.75,85.0,0.567,0.532,0
2019-08-27,25.75,85.25,0.554,0.334,0
2019-08-27,25.75,85.5,0.159,0.948,0
2019-08-27,25.75,85.75,0.735,0.522,1
2019-08-27,25.75,86.0,0.549,0.932,0
2019-08-27,25.75,86.25,0.752,0.853,1
2019-08-27,25.75,86.5,0.751,0.528,1
2019-08-27,25.75,86.75,0.509,0.772,0
2019-08-27,25.75,87.0,0.783,0.622,1
2019-08-27,25.75,87.25,0.736,0.964,1
2019-08-27,25.75,87.5,0.819,0.734,1
2019-08-27,25.75,87.75,0.738,0.653,1
2019-08-27,25.75,88.0,0.716,0.734,1
2019-08-27,25.75,88.25,0.452,0.45,0
2019-08-27,25.75,88.5,0.259,0.508,0
2019-08-27,26.0,83.5,0.783,0.785,1
2019-08-27,26.0,83.75,0.642,0.357,0
2019-08-27,26.0,84.0,0.311,0.506,0
2019-08-27,26.0,84.25,0.356,0.721,0
2019-08-27,26.0,84.5,0.615,0.977,0
2019-08-27,26.0,84.75,0.458,0.929,0
2019-08-27,26.0,85.0,0.161,0.866,0
2019-08-27,26.0,85.25,0.206,0.641,0
2019-08-27,26.0,85.5,0.659,0.847,1
2019-08-27,26.0,85.75,0.346,0.68,0
2019-08-27,26.0,86.0,0.481,0.612,0
2019-08-27,26.0,86.25,0.675,0.452,1
2019-08-27,26.0,86.5,0.663,0.947,1
2019-08-27,26.0,86.75,0.225,0.707,0
2019-08-27,26.0,87.0,0.174,0.759,0
2019-08-27,26.0,87.25,0.543,0.396,0
2019-08-27,26.0,87.5,0.656,0.593,1
2019-08-27,26.0,87.75,0.212,0.956,0
2019-08-27,26.0,88.0,0.379,0.815,0
2019-08-27,26.0,88.25,0.753,0.9,1
2019-08-27,26.0,88.5,0.808,0.569,1
2019-08-27,26.25,83.5,0.441,0.345,0
2019-08-27,26.25,83.75,0.16,0.539,0
2019-08-27,26.25,84.0,0.293,0.556,0
2019-08-27,26.25,84.25,0.275,0.505,0
2019-08-27,26.25,84.5,0.279,0.658,0
2019-08-27,26.25,84.75,0.47,0.431,0
2019-08-27,26.25,85.0,0.537,0.938,0
2019-08-27,26.25,85.25,0.192,0.917,0
2019-08-27,26.25,85.5,0.767,0.478,1
2019-08-27,26.25,85.75,0.565,0.743,0
2019-08-27,26.25,86.0,0.548,0.641,0
2019-08-27,26.25,86.25,0.84,0.47,1
2019-08-27,26.25,86.5,0.571,0.91,0
2019-08-27,26.25,86.75,0.797,0.457,1
2019-08-27,26.25,87.0,0.315,0.725,0
2019-08-27,26.25,87.25,0.28,0.528,0
2019-08-27,26.25,87.5,0.487,0.862,0
2019-08-27,26.25,87.75,0.481,0.722,0
2019-08-27,26.25,88.0,0.27,0.866,0
2019-08-27,26.25,88.25,0.625,0.536,0
2019-08-27,26.25,88.5,0.122,0.308,0
2019-08-27,26.5,83.5,0.618,0.451,0
2019-08-27,26.5,83.75,0.443,0.854,0
2019-08-27,26.5,84.0,0.617,0.515,0
2019-08-27,26.5,84.25,0.458,0.517,0
2019-08-27,26.5,84.5,0.833,0.606,1
2019-08-27,26.5,84.75,0.351,0.487,0
2019-08-27,26.5,85.0,0.837,0.849,1
2019-08-27,26.5,85.25,0.149,0.519,0
2019-08-27,26.5,85.5,0.613,0.711,0
2019-08-27,26.5,85.75,0.441,0.607,0
2019-08-27,26.5,86.0,0.717,0.495,1
2019-08-27,26.5,86.25,0.692,0.48,1
2019-08-27,26.5,86.5,0.7,0.641,1
2019-08-27,26.5,86.75,0.171,0.443,0
2019-08-27,26.5,87.0,0.717,0.535,1
2019-08-27,26.5,87.25,0.261,0.327,0
2019-08-27,26.5,87.5,0.119,0.837,0
2019-08-27,26.5,87.75,0.263,0.33,0
2019-08-27,26.5,88.0,0.459,0.893,0
2019-08-27,26.5,88.25,0.657,0.332,1
2019-08-27,26.5,88.5,0.264,0.877,0
2019-08-27,26.75,83.5,0.185,0.738,0
2019-08-27,26.75,83.75,0.584,0.644,0
2019-08-27,26.75,84.0,0.838,0.399,1
2019-08-27,26.75,84.25,0.551,0.475,0
2019-08-27,26.75,84.5,0.618,0.769,0
2019-08-27,26.75,84.75,0.521,0.648,0
2019-08-27,26.75,85.0,0.687,0.65,1
2019-08-27,26.75,85.25,0.832,0.391,1
2019-08-27,26.75,85.5,0.508,0.623,0
2019-08-27,26.75,85.75,0.413,0.701,0
2019-08-27,26.75,86.0,0.745,0.383,1
2019-08-27,26.75,86.25,0.827,0.963,1
2019-08-27,26.75,86.5,0.197,0.864,0
2019-08-27,26.75,86.75,0.534,0.516,0
2019-08-27,26.75,87.0,0.694,0.683,1
2019-08-27,26.75,87.25,0.5,0.68,0
2019-08-27,26.75,87.5,0.407,0.373,0
2019-08-27,26.75,87.75,0.591,0.598,0
2019-08-27,26.75,88.0,0.303,0.441,0
2019-08-27,26.75,88.25,0.362,0.527,0
2019-08-27,26.75,88.5,0.844,0.942,1
2019-08-27,27.0,83.5,0.577,0.675,0
2019-08-27,27.0,83.75,0.755,0.345,1
2019-08-27,27.0,84.0,0.706,0.757,1
2019-08-27,27.0,84.25,0.589,0.979,0
2019-08-27,27.0,84.5,0.731,0.414,1
2019-08-27,27.0,84.75,0.315,0.764,0
2019-08-27,27.0,85.0,0.578,0.86,0
2019-08-27,27.0,85.25,0.543,0.874,0
2019-08-27,27.0,85.5,0.567,0.781,0
2019-08-27,27.0,85.75,0.226,0.919,0
2019-08-27,27.0,86.0,0.308,0.322,0
2019-08-27,27.0,86.25,0.315,0.344,0
2019-08-27,27.0,86.5,0.551,0.391,0
2019-08-27,27.0,86.75,0.829,0.329,1
2019-08-27,27.0,87.0,0.816,0.382,1
2019-08-27,27.0,87.25,0.27,0.856,0
2019-08-27,27.0,87.5,0.329,0.91,0
2019-08-27,27.0,87.75,0.127,0.528,0
2019-08-27,27.0,88.0,0.399,0.951,0
2019-08-27,27.0,88.25,0.726,0.585,1
2019-08-27,27.0,88.5,0.787,0.417,1
2019-08-27,27.25,83.5,0.277,0.763,0
2019-08-27,27.25,83.75,0.299,0.586,0
2019-08-27,27.25,84.0,0.266,0.313,0
2019-08-27,27.25,84.25,0.363,0.957,0
2019-08-27,27.25,84.5,0.704,0.707,1
2019-08-27,27.25,84.75,0.585,0.717,0
2019-08-27,27.25,85.0,0.689,0.968,1
2019-08-27,27.25,85.25,0.537,0.867,0
2019-08-27,27.25,85.5,0.293,0.547,0
2019-08-27,27.25,85.75,0.271,0.328,0
2019-08-27,27.25,86.0,0.107,0.451,0
2019-08-27,27.25,86.25,0.686,0.539,1
2019-08-27,27.25,86.5,0.735,0.953,1
2019-08-27,27.25,86.75,0.676,0.904,1
2019-08-27,27.25,87.0,0.156,0.315,0
2019-08-27,27.25,87.25,0.672,0.971,1
2019-08-27,27.25,87.5,0.134,0.475,0
2019-08-27,27.25,87.75,0.179,0.827,0
2019-08-27,27.25,88.0,0.43,0.379,0
2019-08-27,27.25,88.25,0.457,0.45,0
2019-08-27,27.25,88.5,0.712,0.644,1
2019-08-27,27.5,83.5,0.61,0.778,0
2019-08-27,27.5,83.75,0.215,0.535,0
2019-08-27,27.5,84.0,0.27,0.894,0
2019-08-27,27.5,84.25,0.314,0.939,0
2019-08-27,27.5,84.5,0.193,0.383,0
2019-08-27,27.5,84.75,0.316,0.789,0
2019-08-27,27.5,85.0,0.646,0.39,0
2019-08-27,27.5,85.25,0.281,0.532,0
2019-08-27,27.5,85.5,0.727,0.857,1
2019-08-27,27.5,85.75,0.452,0.529,0
2019-08-27,27.5,86.0,0.342,0.917,0
2019-08-27,27.5,86.25,0.409,0.58,0
2019-08-27,27.5,86.5,0.632,0.511,0
2019-08-27,27.5,86.75,0.488,0.973,0
2019-08-27,27.5,87.0,0.105,0.6,0
2019-08-27,27.5,87.25,0.792,0.804,1
2019-08-27,27.5,87.5,0.149,0.708,0
2019-08-27,27.5,87.75,0.804,0.438,1
2019-08-27,27.5,88.0,0.121,0.64,0
2019-08-27,27.5,88.25,0.678,0.353,1
2019-08-27,27.5,88.5,0.501,0.782,0
2019-08-28,24.5,83.5,0.479,0.653,0
2019-08-28,24.5,83.75,0.155,0.383,0
2019-08-28,24.5,84.0,0.279,0.821,0
2019-08-28,24.5,84.25,0.683,0.847,1
2019-08-28,24.5,84.5,0.768,0.799,1
2019-08-28,24.5,84.75,0.497,0.524,0
2019-08-28,24.5,85.0,0.365,0.792,0
2019-08-28,24.5,85.25,0.145,0.693,0
2019-08-28,24.5,85.5,0.612,0.67,0
2019-08-28,24.5,85.75,0.309,0.741,0
2019-08-28,24.5,86.0,0.141,0.728,0
2019-08-28,24.5,86.25,0.599,0.843,0
2019-08-28,24.5,86.5,0.464,0.97,0
2019-08-28,24.5,86.75,0.109,0.794,0
2019-08-28,24.5,87.0,0.183,0.6,0
2019-08-28,24.5,87.25,0.624,0.614,0
2019-08-28,24.5,87.5,0.148,0.32,0
2019-08-28,24.5,87.75,0.749,0.409,1
2019-08-28,24.5,88.0,0.333,0.455,0
2019-08-28,24.5,88.25,0.166,0.973,0
2019-08-28,24.5,88.5,0.67,0.819,1
2019-08-28,24.75,83.5,0.493,0.396,0
2019-08-28,24.75,83.75,0.33,0.639,0
2019-08-28,24.75,84.0,0.405,0.445,0
2019-08-28,24.75,84.25,0.116,0.502,0
2019-08-28,24.75,84.5,0.597,0.711,0
2019-08-28,24.75,84.75,0.374,0.707,0
2019-08-28,24.75,85.0,0.636,0.893,0
2019-08-28,24.75,85.25,0.571,0.412,0
2019-08-28,24.75,85.5,0.588,0.638,0
2019-08-28,24.75,85.75,0.695,0.707,1
2019-08-28,24.75,86.0,0.573,0.933,0
2019-08-28,24.75,86.25,0.414,0.651,0
2019-08-28,24.75,86.5,0.392,0.532,0
2019-08-28,24.75,86.75,0.19,0.499,0
2019-08-28,24.75,87.0,0.685,0.447,1
2019-08-28,24.75,87.25,0.671,0.954,1
2019-08-28,24.75,87.5,0.285,0.71,0
2019-08-28,24.75,87.75,0.747,0.506,1
2019-08-28,24.75,88.0,0.542,0.807,0
2019-08-28,24.75,88.25,0.459,0.497,0
2019-08-28,24.75,88.5,0.113,0.643,0
2019-08-28,25.0,83.5,0.387,0.318,0
2019-08-28,25.0,83.75,0.581,0.876,0
2019-08-28,25.0,84.0,0.167,0.95,0
2019-08-28,25.0,84.25,0.445,0.889,0
2019-08-28,25.0,84.5,0.845,0.416,1
2019-08-28,25.0,84.75,0.637,0.861,0
2019-08-28,25.0,85.0,0.51,0.536,0
2019-08-28,25.0,85.25,0.5,0.937,0
2019-08-28,25.0,85.5,0.133,0.503,0
2019-08-28,25.0,85.75,0.818,0.361,1
2019-08-28,25.0,86.0,0.796,0.88,1
2019-08-28,25.0,86.25,0.612,0.379,0
2019-08-28,25.0,86.5,0.174,0.668,0
2019-08-28,25.0,86.75,0.256,0.556,0
2019-08-28,25.0,87.0,0.238,0.815,0
2019-08-28,25.0,87.25,0.49,0.809,0
2019-08-28,25.0,87.5,0.256,0.828,0
2019-08-28,25.0,87.75,0.622,0.343,0
2019-08-28,25.0,88.0,0.509,0.884,0
2019-08-28,25.0,88.25,0.113,0.617,0
2019-08-28,25.0,88.5,0.658,0.449,1
2019-08-28,25.25,83.5,0.242,0.503,0
2019-08-28,25.25,83.75,0.719,0.914,1
2019-08-28,25.25,84.0,0.366,0.304,0
2019-08-28,25.25,84.25,0.354,0.845,0
2019-08-28,25.25,84.5,0.109,0.928,0
2019-08-28,25.25,84.75,0.841,0.47,1
2019-08-28,25.25,85.0,0.559,0.859,0
2019-08-28,25.25,85.25,0.417,0.41,0
2019-08-28,25.25,85.5,0.172,0.311,0
2019-08-28,25.25,85.75,0.624,0.711,0
2019-08-28,25.25,86.0,0.312,0.739,0
2019-08-28,25.25,86.25,0.841,0.402,1
2019-08-28,25.25,86.5,0.813,0.648,1
2019-08-28,25.25,86.75,0.651,0.562,1
2019-08-28,25.25,87.0,0.828,0.352,1
2019-08-28,25.25,87.25,0.179,0.645,0
2019-08-28,25.25,87.5,0.31,0.698,0
2019-08-28,25.25,87.75,0.29,0.448,0
2019-08-28,25.25,88.0,0.154,0.803,0
2019-08-28,25.25,88.25,0.829,0.349,1
2019-08-28,25.25,88.5,0.145,0.675,0
2019-08-28,25.5,83.5,0.743,0.506,1
2019-08-28,25.5,83.75,0.676,0.597,1
2019-08-28,25.5,84.0,0.382,0.908,0
2019-08-28,25.5,84.25,0.114,0.756,0
2019-08-28,25.5,84.5,0.105,0.401,0
